number,result
1,978.2134954449015
2,1040.7212778302653
3,1102.757311636388
4,1164.5728691292902
5,1225.8597821812884
6,1286.38641732415
7,1345.856282665098
8,1403.8572418784418
9,1460.3007425052501
10,1515.6448823151156
11,1568.9937853757588
12,1620.7737190096016
13,1671.3860492204496
14,1720.0580296466796
15,1768.2862001187257
16,1814.1430459790636
17,1858.722055003339
18,1901.6456415284617
19,1943.108997297321
20,1981.9821840688892
21,2019.2338925434071
22,2055.379923556035
23,2090.4930256968987
24,2124.349133037551
25,2156.982081870757
26,2188.649860687642
27,2219.5104573645394
28,2249.4921782415354
29,2278.4153767574057
30,2306.9674013546996
31,2334.5792124341865
32,2361.439076236845
33,2386.7164785930063
34,2411.3710696569115
35,2434.9803317596024
36,2457.1232643435537
37,2478.5921134449386
38,2498.7332423974044
39,2517.8663478985804
40,2536.516812566665
41,2554.3326034985816
42,2571.1380702419133
43,2586.5826270581697
44,2601.3700545200923
45,2615.9416099868286
46,2630.3060313378187
47,2643.976583818592
48,2656.5367156487596
49,2668.681381020103
50,2680.598038286968
51,2692.107355253001
52,2702.953372492598
53,2713.5590117401375
54,2723.944542594088
55,2735.4310621968625
56,2745.853251425215
57,2755.847152479101
58,2765.404794360916
59,2774.731759256878
60,2783.591121749602
61,2791.8921096524136
62,2799.970327067108
63,2807.7840530386043
64,2815.597623352305
65,2823.1318909662186
66,2829.951742794666
67,2836.7563107411424
68,2843.405631322108
69,2849.7333203492603
70,2855.7587789101594
71,2862.882634476084
72,2870.368365075455
73,2877.2281295536486
74,2884.1118320907067
75,2890.953166051443
76,2897.7388503556626
77,2903.605129451465
78,2909.526631040679
79,2915.0053434319025
80,2920.41274265858
81,2925.42478368312
82,2930.501701125315
83,2935.9890719311893
84,2940.8072785751297
85,2945.9582308476947
86,2950.931340973747
87,2956.0926598473725
88,2960.838243862539
89,2965.760779326161
90,2970.1121777613603
91,2974.045941964761
92,2977.655377243897
93,2980.816614761541
94,2983.6641955925984
95,2986.2553617338413
96,2988.750190669916
97,2990.8793510562823
98,2992.7702655113667
99,2994.645537745726
100,2996.488085074245
101,2998.006761173733
102,2999.4841578998007
103,3000.839029605262
104,3002.0677849888307
105,3003.217855684398
106,3004.6292936108975
107,3005.8508635468015
108,3006.4943077278976
109,3007.2972168875626
110,3007.9468127971386
111,3008.2412217787346
112,3008.4757297444903
113,3008.632123269332
114,3009.48457940685
115,3010.0943802081083
116,3010.3336250232423
117,3010.417069609681
118,3010.608767125679
119,3011.2374091061492
120,3011.8479340856793
121,3012.44359642376
122,3012.7022664055894
123,3012.9966026861457
124,3013.4014631628384
125,3013.8398765832435
126,3014.0811902159335
127,3014.1543457802723
128,3014.080973228016
129,3013.842735604474
130,3013.603232044173
131,3013.592297957494
132,3013.5147966892073
133,3013.4235455382995
134,3013.6694565746266
135,3013.5397348204247
136,3013.4923977785725
137,3013.5325673783364
138,3013.802757612767
139,3013.901596210867
140,3014.1911039969946
141,3014.3171720298205
142,3014.668303382076
143,3015.291878062591
144,3016.060242043405
145,3017.4618448101774
146,3018.505379867412
147,3019.194358974277
148,3019.8757438208454
149,3020.3343679393665
150,3020.89703127139
151,3021.3607764212807
152,3021.9947507872257
153,3022.2800149701443
154,3022.504896825043
155,3022.6661141493937
156,3022.874218238308
157,3022.957634155114
158,3023.0930392978657
159,3023.0787244359644
160,3022.8031601514745
161,3022.402907065308
162,3022.0675237466976
163,3022.105202153623
164,3022.0970675734266
165,3022.31666387313
166,3022.426552036263
167,3022.6608469635353
168,3022.809435311782
