result
949.2357637954215
989.3532736378573
1023.8959181127326
1056.318411197783
1085.0155437361454
1111.62458592844
1135.9431734493332
1158.1690823660983
1178.924938624108
1196.7073832915314
1212.9984617330358
1227.6182162509801
1240.360272959634
1251.5803148839868
1259.5600868188194
1268.5042795599516
1275.8153020039128
1283.657458847092
1290.096174656255
1297.6821355876768
1305.1436199929208
1311.1482541474913
1316.0518632150968
1320.801985920853
1323.8752935344573
1327.133494654658
1328.8294703611957
1330.050052722584
1331.6133368469254
1331.2925530098726
1330.898511210933
1330.3803613262658
1333.0445759643737
1333.9235633355156
1337.1704151359047
1341.5173036551066
1344.7733316268943
1350.3700473462955
1356.0380328407844
1361.0219269506729
1367.1294770965244
1375.941147679637
1385.8634627261858
1394.4594106936934
1400.6290531776165
1405.006172789842
1407.9637858132726
1411.719502153126
1413.7645961461049
1415.633105837016
1416.8161816708896
1418.2628713486365
1419.2443774677597
1419.5543462820297
1412.5857481405035
1412.525085516124
1411.5719713694787
1411.1671733399332
1410.453689006047
1413.0284376025731
1417.4278922238634
1421.0521039000716
1424.6820883521857
1426.4121957068546
1428.3673617480406
1433.0322997324886
1436.5527108230228
1438.492733886585
1440.8972130453883
1445.3181006234206
1441.1443507990623
1437.8845733521623
1438.34962076088
1437.407780664744
1436.2813573210879
1436.856861826406
1440.0776029812419
1441.4042392075935
1445.4121431487367
1447.4849131769663
1452.1604866660693
1453.3527624066169
1450.5957288091147
1453.0443525712558
1450.7954606581698
1449.747942555632
1444.653956885865
1444.1428310236972
1440.4902822608706
1442.0236381037573
1445.3315521047282
1450.432115425316
1459.8532242459073
1467.3686856071397
1475.1656603110375
1481.3703771762714
1491.6510300781586
1501.4461361991166
1510.5497386485697
1518.3427148970409
1527.5222615865848
1534.010534009086
1540.5687342611304
1553.410763475432
1566.1435676944866
1572.4903746982166
1580.0219857007144
1585.1976126509162
1589.081892102401
1594.1733140001195
1601.7499527195546
1606.6601915266997
1611.2954175871887
1609.7943601771667
1610.6186572956958
1614.8482386260073
1618.1872132017234
1619.7391023707237
1616.7945447211123
1615.8689776661504
1615.2714556616181
1617.448640579414
1617.3973189226967
1616.311990554194
1613.3948810893542
1612.6057182091188
1612.7391100350403
1615.4979586032237
1620.431516331335
1624.3431875534088
1625.9851393047247
1629.8646674080505
1634.457209364679
1634.9581611611472
1639.9053982081873
1642.5397911669963
1645.3799178545155
1644.689969561012
1645.7299280254892
1643.8800407908157
1646.5752000409698
1647.5918714145653
1647.2438758190733
1646.3736990596883
1634.022819540339
1627.51403612121
1626.1964173014387
1625.7356093471867
1628.3698681187316
1627.9762756413509
1628.9109880613273
1627.1783657017463
1630.3640403658067
1633.668153031505
1636.8757945870489
1638.299040448988
1641.5439602509
1643.7309052121088
1647.5475849602528
1651.6451692336927
1657.451274419749
1662.037287768103
1664.1002377643185
1666.943020069693
1663.7350627813414
1662.8296538253524
1659.8491451288414
1657.6852943510444
1666.3628441854917
1674.760423514162
1682.3599924221278
1692.7944604538009
1695.946288950542
1699.9950550948245
1705.1861284834072
1709.6029602600754
1712.5770035614948
1715.0154134143195
1715.9630398663114
1717.4875270656507
1717.6407450136073
1717.8100174930667
1720.3858282188744
1721.323095520841
1722.0310791438776
1727.2807865547616
1729.6355942491286
1734.9463381905807
1739.3859310050966
1742.484685609791
1734.5857692363888
1732.7009723650108
1726.9323571486345
1717.075842909987
1711.3565861308482
1710.5889119554365
1715.0888325076974
1716.4017420126381
1718.1831929257878
1716.5574364558447
1717.7300798172587
1718.3934147213902
1721.7083051352279
1725.095519543063
1726.0658724350405
1724.9253462201793
1723.6560732574706
1722.2088370581548
1719.129976228894
1719.1773365183324
1719.1309123815938
1716.9235137246144
1722.7151244933877
1731.0113878862337
1737.3045315345469
1746.7330735563387
1756.3834782512833
1764.1620686500246
1771.1999550776693
1777.3706399533685
1770.7524915764284
1765.622195272161
1759.8180211266404
1758.1953733776174
1758.2732979622535
1763.9381878991699
1773.5558821491768
1777.2360129399722
1782.6672315215217
1790.649550648846
1791.4335236135153
1794.8836073729003
1797.1324367715445
1807.946222789835
1811.962715200362
1803.654462618889
1804.300391185025
1795.9597476355032
1777.1797628483712
1769.514784744295
1761.5862849339414
1749.854989388146
1749.942488024878
1748.77347036648
1744.108578586207
1738.6276611951662
1736.8614337646097
1736.327964706268
1741.988599697356
1748.2749898941113
1748.591339561115
1745.2318357242953
1739.3185528141933
1735.6799994590501
1737.7768298426854
1737.7009150144327
1743.6953953834627
1745.9171959325856
1752.7309069450382
1757.238613710957
1757.319362696181
1761.4498897774977
1763.8827580438967
1768.0357215961708
1752.6645554255415
1735.6745228794744
1723.247709439204
1704.7132404100935
1680.9975797808247
1662.6596908937936
1633.1600974764758
1611.4552775723723
1602.6611934381745
1585.7307082782502
1573.9608869349127
1561.277432321065
1557.4299189217402
1549.1408613093588
1544.053878753453
1550.0774754321885
1554.987188377786
1555.6662335727062
1558.0727914614201
1560.260995297449
1567.9853664882999
1570.05495921097
1575.6136034825495
1577.0558377097698
1578.427144846558
1570.1538466093218
1564.9045526798684
1581.6987225792766
1591.0288541527523
1598.1475909634573
1607.406658430461
1618.2183330383623
1624.25244548206
1634.2637107957212
1644.182175993448
1654.1912138455186
1668.2808855810304
1683.9112424975278
1699.2290409098814
1712.1069918281291
1720.3921451032031
1726.8432146383504
1733.5371734765945
1737.719935639677
1744.4490203720172
1748.8405111759628
1757.5547576173092
1762.9958699427461
1766.8439890798481
1771.61551166363
1778.3574040990225
1789.656926316536
1801.9461446034206
1811.6013289056414
1820.06413101492
1825.4379823498848
1826.107861070026
1828.682637904536
1834.0614329444936
1839.5627658389533
1844.2863414691235
1854.635411892647
1861.3815376803987
1871.2055399705769
1878.0650814152245
1890.6401915433607
1900.0663284005025
1909.1095339119975
1909.6833464816978
1915.161573228999
1914.8990542534673
1916.111900410124
1914.288985991645
1917.4448292219415
1912.8942742301583
1918.0327560264118
1927.655861231849
1937.57536448466
1944.653139990548
1949.826687107911
1960.6029609595857
1969.8097526637223
1978.0029584362542
1988.9640334362875
1997.3646530125607
2003.5799801981968
2011.728587329285
2019.9058766633707
2031.9656231838242
2045.7256566278882
2000.2495581299606
1965.3501663669012
1927.417644745107
1897.3486909170879
1869.164175762356
1852.2625572587833
1838.1308025249684
1837.4515628226025
1831.8331711841965
1829.7630258771705
1824.3848767114393
1815.9054190720576
1808.7885762366095
1804.0419759763363
1797.171602409788
1784.2773269224103
1772.9166713151753
1760.6767545204943
1750.4135601342807
1742.813498034963
1734.6563622971016
1730.4640897944148
1730.5635466749595
1728.1600607772077
1726.153518834246
1727.1373411384213
1724.6891161090657
1716.073279826912
1703.2571382903488
1685.1524124693592
1671.2883443577757
1660.3501492368223
1653.5304336249076
1640.382295556953
1629.4630046895115
1621.124066648147
1610.3842832326197
1601.1849040447923
1597.478111881674
1598.0113525338024
1592.6327594166264
1593.237504848046
1591.8539164110293
1594.1929110041283
1598.6397382000323
1595.2029044437115
1590.6149446056347
1581.9305386999727
1580.4632510384217
1571.7581456332857
1563.0600051291256
1555.4567595404956
1549.9170178510244
