number,result
1,788.6340991804997
2,773.066436344667
3,762.8100658649752
4,755.8081562511387
5,750.6414378319529
6,747.4799586172179
7,745.6971325061271
8,744.8166510435402
9,744.9205252641387
10,744.6310419285592
11,744.6543039557471
12,744.8701305427469
13,744.9517227997757
14,744.8984103384436
15,743.6912239475811
16,743.8431138790186
17,743.8082624664354
18,744.6593091968664
19,745.081271726308
20,746.4189675693555
21,748.070692334563
22,748.9459391589616
23,749.3068440846042
24,749.8356952126129
25,749.4602766158607
26,749.5417538965378
27,748.9144289335563
28,748.2255930499286
29,748.0531658780682
30,746.9846171047409
31,745.9950279401288
32,745.2386305921988
33,746.6163057426588
34,746.9452118700043
35,748.6854858550641
36,750.9803510030955
37,752.3823097587293
38,755.0380059616541
39,757.5972468517315
40,759.5449269997832
41,762.0803554355617
42,766.3672104997145
43,770.8850514117188
44,774.0918281160241
45,775.4448975144049
46,775.6531590552142
47,774.9085894388545
48,774.7608058195106
49,773.8481660174002
50,773.237218604042
51,772.4355992659318
52,771.910369494729
53,771.4417644218106
54,770.7326212706575
55,765.96518656685
56,765.7974795381617
57,765.5032641726734
58,765.3702163463854
59,765.1160429816831
60,767.0451655767229
61,769.9916863024555
62,772.0716469812841
63,773.8155331128196
64,774.2022427804925
65,774.6244653900812
66,776.7259640245304
67,778.1866064021087
68,778.3014486631066
69,778.7173740377842
70,780.6756220587345
71,777.3691729047995
72,775.1182416828028
73,775.6568215696772
74,775.477290121913
75,775.107913602977
76,776.0856140320429
77,778.2627466161944
78,779.142832489852
79,781.4810866531278
80,782.3754915120145
81,784.7899059344562
82,784.7332610937543
83,782.1367302851754
84,783.1706292365042
85,781.4742857814507
86,780.542635584955
87,777.2448123507177
88,777.2328230197033
89,775.4821361625541
90,777.0193655037724
91,779.687303478629
92,783.1246065142567
93,789.1326123359303
94,792.9001362650621
95,796.2114053485524
96,798.1131659157771
97,802.8084264414865
98,806.8186237607457
99,810.0728188967532
100,812.1958034891107
101,815.1268989885641
102,816.0509856052188
103,817.1242561159427
104,823.6113380845565
105,829.6460991453419
106,830.1766332559278
107,831.6010219772189
108,830.5891042485617
109,829.6828496600956
110,830.1014813693242
111,832.4547830381878
112,832.707280203053
113,832.8943819963325
114,829.7353633655588
115,828.4947394757779
116,830.0672370934587
117,830.7605480765185
118,830.2966781758088
119,827.1872701474846
120,826.1055847518444
121,825.6388493149193
122,826.9153571752081
123,826.4792298800064
124,825.4307408186502
125,823.1614920706687
126,822.6011750340916
127,822.7162867482278
128,824.7059248095362
129,827.9455243399524
130,829.949632450611
131,830.2484396886226
132,832.1854635910574
133,834.6018903102182
134,834.0002924679148
135,836.3557013188821
136,837.0209279780761
137,837.9378912864496
138,836.3721693586001
139,836.1539722307714
140,834.2318470266254
141,835.9967998761603
142,836.7624758410328
143,836.6296545000507
144,836.2634250105817
145,827.6677022922995
146,824.1883439698554
147,825.0511988859873
148,826.4416476564962
149,829.5195368022726
150,829.806971488063
151,830.7439035794729
152,829.7212682246384
153,832.1133857512217
154,834.3907763328236
155,836.0820537247797
156,836.202181309482
157,837.6412733716212
158,838.2930251862743
159,839.9741889092282
160,841.3316719229185
161,843.9359880994477
162,845.4883111416896
163,845.5691884121067
164,846.2192127954414
165,842.3641475531768
166,840.8724828321372
167,838.4186651527193
168,836.8322609896062
169,842.9453189328377
170,847.662729231195
171,850.6959279999255
172,856.1313591801493
173,854.8417667201062
174,854.1065225410813
175,854.7381859295049
176,854.9913799173221
177,854.1965993540786
178,853.5693697878851
179,852.3785356575056
180,852.1450140316656
181,851.4922112949515
182,851.3389338071194
183,852.7371344103268
184,852.9249021938255
185,852.9108488148937
186,855.9910524636119
187,856.191661673549
188,858.822825179097
189,860.6363348827713
190,861.3323152676695
191,854.0832620342707
