number,result
1,839.66755340181
2,833.9015465508609
3,828.1000219339107
4,822.94785869685
5,818.102847604167
6,813.9231303500003
7,810.2784779768205
8,806.6520975931579
9,803.2272126503374
10,800.1849669834885
11,796.5077483667668
12,792.8773548153063
13,789.9181159726626
14,786.357921883353
15,783.9571339192184
16,780.892696184425
17,778.2668380342601
18,776.0217654238243
19,773.8290672302193
20,770.0623204096473
21,766.1989916443971
22,762.7096333517013
23,759.6638861879568
24,756.8503872901781
25,753.6421070786116
26,751.0512732143432
27,748.9205039796072
28,747.1746805672803
29,745.6855074170854
30,745.2274004353162
31,744.8122901373788
32,744.8656171565261
33,744.4928687384537
34,744.470533331693
35,744.774146552297
36,744.057618113915
37,743.3847154568155
38,741.9543996775697
39,740.0227178963712
40,738.663640661369
41,737.3843915947903
42,736.2591652261752
43,733.5243189409347
44,730.2823906398726
45,727.4865548439304
46,725.2473143208466
47,721.8487252845588
48,716.2782762277511
49,710.347565047867
50,705.2257223624897
51,700.1799904408441
52,694.3190428960648
53,689.0299776051387
54,684.3197649772169
55,682.9172850933248
56,680.678209735938
57,678.2263125864883
58,675.4206893584284
59,672.8866630303344
60,670.8007208248324
61,668.6112150502016
62,666.7095306183252
63,664.9410753851765
64,663.8121689543268
65,662.6031168883029
66,660.2360935130436
67,658.7392694684531
68,657.1659075152588
69,655.2031616517468
70,653.536847578811
71,655.2760761698346
72,659.1786033290135
73,662.3948142272087
74,666.0991850641911
75,670.0798222413118
76,674.9247269638304
77,677.2754020049185
78,679.9384042379291
79,681.9641342186875
80,683.9181977698436
81,685.357546405214
82,686.9072808076005
83,689.5423899230741
84,690.9211830892398
85,693.2866192445576
86,695.4016953206009
87,697.652849767628
88,699.4185198915316
89,701.7858611657109
90,703.2178858095801
91,703.941945793141
92,704.2634787916369
93,704.374558730289
94,703.3107530749043
95,701.482624948314
96,699.4177294496101
97,697.1622124977547
98,694.5163647003434
99,692.3987696205143
100,690.5293497395253
101,687.7998026539584
102,684.8272208424148
103,681.6486418041076
104,680.2476711958252
105,679.7048902249468
106,679.736273896456
107,679.0920805433997
108,674.5373386313199
109,670.7804381129583
110,666.9328133756051
111,662.0392505088483
112,656.7314049420465
113,651.2620227537897
114,649.2750888923754
115,646.6358825420637
116,642.8530960582009
117,638.313162550142
118,634.3866047755539
119,632.4533957100871
120,631.0538406619244
121,629.9622931980056
122,627.630455033374
123,625.243968056345
124,623.4020837947992
125,621.4518519690644
126,618.7984971321973
127,615.5264762389158
128,612.2039229713944
129,608.7866723969921
130,605.5919869073879
131,603.664560622633
132,602.0914134213787
133,600.9970601487282
134,601.3738090486654
135,600.4102818372933
136,599.7053404091847
137,599.6916906584179
138,600.4512828856092
139,600.4215215271142
140,600.9312874001481
141,601.4229999708626
142,603.2349410254717
143,606.4324622483117
144,610.3271798447728
145,614.7397977645608
146,617.5549887470224
147,619.4283579965645
148,621.5629135660515
149,623.1279022579464
150,624.6892299378499
151,625.7864700041375
152,627.2870123724001
153,627.7097661121924
154,628.03343411541
155,628.039085307025
156,627.9834764684415
157,627.5803496746073
158,627.4595345013159
159,626.8535253389975
160,624.7298570528586
161,622.294675239629
162,620.3781187220833
163,620.6261033634115
164,620.9373179813651
165,621.2872289547826
166,621.1299666559128
167,621.2949418328668
168,620.9610967863301
169,617.6516192341214
170,612.3970859546887
171,606.1732870977213
172,601.4156645266114
173,596.5725092773689
174,589.9100092099945
175,582.7273928641594
176,575.7923312738242
177,568.745039632427
178,562.420807005672
179,557.2438504371468
180,552.9138999330556
181,550.2433960305701
182,549.0073044052046
183,547.0517852599966
184,545.6167646783779
185,544.4199078527622
186,541.8535300726013
187,538.4969587850638
188,535.3116533023166
189,532.7903118697255
190,530.9932526963195
191,531.0526854448533
192,530.2022741197699
193,529.6895553230345
194,529.8217094193645
195,530.0837397879509
196,530.6324626559588
197,531.0299766617859
198,531.360100838339
199,530.1376586480287
200,529.2939627303339
201,528.2883445321162
202,527.3628065959326
203,525.7133028253405
204,522.999601522188
205,521.2343704122134
206,519.778145612565
207,518.1610989156183
208,516.646542290167
209,517.2536269822455
210,518.0185190017079
211,518.5280445896236
212,519.8144546993173
213,519.7165793560673
214,519.5034221591462
215,518.9311021624497
216,517.4764436015355
217,516.3357343586376
218,515.3183579869612
219,514.4055825604642
220,513.12546105931
221,511.08566822323644
222,509.52053809995647
223,506.827371959805
224,504.15596139390595
225,502.03857494759467
226,500.77823683619226
227,499.68327617359205
228,499.91719000591746
229,501.6409883631456
230,503.22205008152025
231,506.2536110088478
232,509.6739183500844
233,512.6948804393086
234,515.3216804780238
235,521.0563115256144
236,528.5851861745857
237,532.7658145421457
238,537.9519590956296
239,544.9778764056495
240,551.1441287946108
241,553.7825129740829
242,555.0907885059424
243,554.7154406437346
244,551.5239239491593
245,548.5576018285004
246,546.1108148427514
247,544.2638506393588
248,541.9442183523158
249,538.3537110563404
250,533.3123421296053
251,528.7867926215268
252,524.7832567830932
253,522.5480474566083
254,520.10647884479
255,517.5537508848456
256,515.2474114542292
257,513.8750560158558
258,511.84023226162117
259,508.543901027189
260,504.607360380344
261,501.67122263644063
262,499.7243165329167
263,497.9253571101236
264,496.5495140549888
265,496.47816137730615
266,496.5598057040546
267,498.3907519043649
268,501.33213170509623
