number,result
1,833.561755378153
2,825.0364231601584
3,816.8844941429275
4,808.6662375423266
5,800.6682618560174
6,792.5334201924115
7,784.3043122326873
8,776.2717687524058
9,768.2500423047039
10,760.3325552248112
11,753.0072930852047
12,745.8603994068357
13,738.6103712478381
14,731.9696293520373
15,725.1476255057947
16,718.779193596885
17,712.3668381761709
18,705.8084120465495
19,699.4261211630063
20,693.8849653380922
21,688.4209310725568
22,683.0154042740328
23,677.6604630538254
24,672.3567197931417
25,667.5701656035175
26,662.6130961850841
27,657.7109142881285
28,652.8397925407719
29,647.9383161451036
30,642.794327414857
31,637.8172282794314
32,632.7106281204017
33,627.5831039379059
34,622.4018746396847
35,616.918175935475
36,611.7954972943024
37,606.730322825435
38,601.8732111680625
39,597.2017363398545
40,592.3389098899817
41,587.3896725827185
42,582.0776022492071
43,577.3403152987563
44,572.9165673534228
45,568.5835256383315
46,564.3000883719156
47,560.8434441497533
48,558.4697108418256
49,556.5335872412998
50,554.4718254250437
51,552.6453880311926
52,551.3838096969002
53,550.080452814811
54,548.7839793517428
55,546.8095640739723
56,545.0253870727806
57,543.3508933922379
58,541.9198993867795
59,540.4902114289187
60,538.6711328679562
61,536.7145929592341
62,534.6765019731251
63,532.6340781339948
64,530.5015736762492
65,528.4846166516104
66,526.7930972497229
67,524.7416320861473
68,522.9356491825381
69,521.3540046858809
70,519.4851148843578
71,516.7672924566824
72,513.2553967246706
73,509.7394027068673
74,505.95076357489444
75,502.02689330547787
76,497.5079652019211
77,493.763855417767
78,489.85444657264435
79,485.9848430063628
80,482.17106907320743
81,478.3548781315888
82,474.66023798982974
83,470.885318525331
84,467.3296732517652
85,463.58285355304326
86,459.96049786891587
87,456.5813569385523
88,453.1609663207754
89,449.64149764552803
90,446.1812994511422
91,442.72275225676964
92,439.20272251112414
93,435.3412148889005
94,431.92673572441123
95,428.7809926654885
96,425.8296897939349
97,422.67941362731324
98,419.61343971166747
99,416.39583200542813
100,413.2022811957513
101,410.261368207982
102,407.58365721102393
103,405.0641735985763
104,401.4523107416331
105,397.38691888668274
106,393.5263416418569
107,389.93486377619774
108,387.8851079383862
109,385.7094613098313
110,383.60194260170675
111,381.7474055393879
112,380.2459090901923
113,378.97041762839217
114,376.9994111452336
115,375.351965921265
116,373.9190813897454
117,372.8151210686528
118,371.7179796527164
119,370.3582809626815
120,368.874604817805
121,367.3034671667199
122,366.0356945768434
123,364.9256067088046
124,363.7979684104067
125,362.9276937846579
126,362.2838136375803
127,361.8404720833259
128,361.30744209772854
129,360.6883381347973
130,360.0718365309197
131,359.2302744243038
132,358.21606679577485
133,356.97219726841695
134,355.46473080976733
135,354.22571189689353
136,352.9501467667554
137,351.4561841067485
138,349.91399707464313
