number,result
1,822.4715767283226
2,808.8902729988898
3,795.7656927859025
4,782.99191376405
5,770.6463220784141
6,758.5964174839149
7,746.8367990739488
8,735.4135128416892
9,724.2553620008067
10,713.445287932979
11,703.0223047464093
12,692.8930778603564
13,683.0223583029385
14,673.5275840608717
15,664.329069568426
16,655.3903185322349
17,646.6710050453886
18,638.095782410845
19,629.7720446318375
20,621.7261041576995
21,613.8322437448907
22,606.1563729408707
23,598.6961736053172
24,591.4103461281466
25,584.4231157696642
26,577.556267216256
27,570.8988463840453
28,564.420579570349
29,558.0689561206879
30,551.8790694539232
31,545.8758445993371
32,539.989690998465
33,534.1190620148317
34,528.3907729022189
35,522.6635058160721
36,517.0415754853443
37,511.55047453226894
38,506.1162343696055
39,500.7728348463632
40,495.5024165208903
41,490.2701170978352
42,484.9578276538114
43,479.74553588127566
44,474.6711264623046
45,469.75835866109236
46,464.99590318893803
47,460.49245022852057
48,456.2111811881061
49,452.102338859819
50,448.0561934416005
51,444.13936162947897
52,440.3749440647855
53,436.67524921556526
54,433.06468973588466
55,429.62988468027953
56,426.16904452093183
57,422.7694390641424
58,419.4605875715395
59,416.2159168555713
60,412.88396198554483
61,409.51276841366933
62,406.18332124275145
63,402.90206716560755
64,399.70261347544357
65,396.57347716177827
66,393.4609242230259
67,390.34380159547527
68,387.3532364564071
69,384.4314863300514
70,381.4503214175815
71,378.6017660586284
72,375.73814030218114
73,372.83518756381125
74,369.9561526003563
75,367.1220641657485
76,364.2147330135445
77,361.37718041951393
78,358.57654618279076
79,355.7602687803635
80,353.01331269521455
81,350.24214954040576
82,347.5853184001063
83,345.0677412463788
84,342.5161656442132
85,340.05481042558995
86,337.647981038104
87,335.40065210887616
88,333.1045900224991
89,330.88206284298116
90,328.60215163982525
91,326.27877909547396
92,323.91539079270603
93,321.40878773454943
94,318.9903821587871
95,316.6143886695679
96,314.3046372265231
97,311.88997729293516
98,309.48018838080094
99,307.06903227080414
100,304.69947198892686
101,302.3459585206663
102,300.0839844429537
103,297.8622877614162
104,295.35950804526976
105,292.7738146698596
106,290.35894896594937
107,287.9915510128718
108,285.88945806219783
109,283.80541632346825
110,281.7287572510868
111,279.64425494317425
112,277.6596499627016
113,275.73255124784083
114,273.8437752842434
115,272.01032267686685
116,270.14951874034017
117,268.3511824652261
118,266.60343288672874
119,264.93081544718274
120,263.24968538183873
121,261.56828502696294
122,259.8976408047607
123,258.29361108340714
124,256.7328335511744
125,255.26606312788192
126,253.81990434727348
127,252.39472291508628
128,250.92219326847763
129,249.40199040774908
130,247.90099498409404
131,246.42308132018036
132,244.90532822130632
133,243.34756295718836
134,241.83629197418907
135,240.3125664690994
136,238.81487760848847
137,237.30435784702868
138,235.8617592333902
139,234.44811387224664
140,233.08608475932988
141,231.64699319258366
142,230.17915413318343
143,228.70924521336482
144,227.24568223937186
145,226.0557933249263
146,224.885632971123
147,223.6253618548733
148,222.32159374133946
149,220.97468092388408
150,219.68841232008947
151,218.41410606434732
152,217.18853829473036
153,215.91774710571573
154,214.62570508588792
155,213.35133905789678
156,212.12507726139972
157,210.88662698966272
158,209.65805590137285
159,208.42354644776935
160,207.23629593909843
161,206.02076409030028
162,204.80794969343074
163,203.58235484673423
164,202.36271116659051
165,201.27862653738785
166,200.20649607966664
167,199.17197878348287
168,198.16698258821066
169,197.04727785464644
170,195.9481385711226
171,194.89963479104333
172,193.7386723648745
173,192.73274792591084
174,191.81933315165645
175,190.9084542174932
176,190.01476055631937
177,189.17775101961445
178,188.34982262900326
179,187.5332986903011
180,186.70228581210594
181,185.8527232030096
182,184.97418211029182
183,184.0917341974591
184,183.21871510751004
185,182.35903585653062
186,181.47147260640207
187,180.65452319559944
188,179.78900023606525
189,178.90955998764517
190,178.03884920487795
191,177.32619015000057
192,176.60038344191835
193,175.92762476476756
194,175.34374858160515
195,174.72222997186532
196,174.0030338103988
197,173.18015676510507
198,172.399133315218
199,171.6796479136409
200,171.00842678500422
201,170.31476935926912
202,169.62413308414443
203,168.91895570160912
204,168.24294705839986
205,167.57782255171446
