number,result
1,819.9373062246583
2,805.8871078838786
3,792.83004342168
4,780.5836186322666
5,769.046354756071
6,758.2334246582597
7,748.122887085649
8,738.7121523132149
9,729.981337893024
10,721.6577546590992
11,713.9296626378668
12,706.6700643067619
13,699.7218952810467
14,693.2181991069632
15,686.6945526771809
16,680.7718142957268
17,675.1056829369555
18,669.8500932518276
19,664.8536102595107
20,660.4891647495219
21,656.5049035453399
22,652.6512574471828
23,648.8948188813589
24,645.3499533920523
25,641.911116872971
26,638.6129970454739
27,635.32325634492
28,632.0938479559486
29,629.0427327359308
30,625.8607418748092
31,622.7625352254532
32,619.7314672597303
33,617.2139153452874
34,614.6971733930352
35,612.4884541418841
36,610.7093722300061
37,608.9762494769063
38,607.6772474977681
39,606.6434653634051
40,605.6286475267467
41,604.8537429375317
42,604.5428842848756
43,604.7458306778655
44,605.0362645915943
45,605.1291434504848
46,605.0323483855124
47,604.9289907935639
48,605.1261328402293
49,605.2542817286047
50,605.3171871632213
51,605.3600868611327
52,605.5306114094294
53,605.6567439803592
54,605.6987713845491
55,604.6948794739681
56,604.2929504957596
57,603.9978257169093
58,603.7800775323838
59,603.5347268934444
60,603.6195950046949
61,604.0536203295139
62,604.4933165411557
63,604.9622876412077
64,605.2210522928376
65,605.4969310090264
66,606.206987000919
67,606.8407035502435
68,607.3278542695448
69,607.8840930287719
70,608.6827093540943
71,608.3361359481662
72,607.654046435033
73,607.4307454032639
74,607.0863106442376
75,606.6411932128048
76,606.2744725376094
77,606.473982040336
78,606.5079810481927
79,606.8623904023328
80,607.1071353916856
81,607.6585559352743
82,607.9153224105479
83,607.5535719293745
84,607.7490183606443
85,607.4708879989315
86,607.2044588818264
87,606.4863449446791
88,606.1472839371193
89,605.5050091602159
90,605.3971850077229
91,605.6882656749098
92,606.2966642087713
93,607.5251016116263
94,608.8571989168289
95,610.3169098696914
96,611.7033761336587
97,613.6121271254834
98,615.7201333902407
99,617.7976283787959
100,619.7806842723143
101,622.0454101685472
102,624.1273128736055
103,626.2210133932804
104,629.0008452249256
105,632.0107862910108
106,634.2982798931414
107,636.664825145087
108,639.1226235815566
109,641.2998943645708
110,643.6178934214702
111,646.3836918803843
112,648.9589662751516
113,651.4653537815342
114,652.9473664082673
115,654.5785399364521
116,656.7424867153542
117,658.9410453548544
118,660.8418525682852
119,661.9621857134126
120,663.1143005906116
121,664.2799284619462
122,665.8542054954355
123,667.1990855193969
124,668.2763254173439
125,669.0602205552832
126,670.0483041533467
127,671.2075680724076
128,672.6976416147612
129,674.5509239929369
130,676.3449603457964
131,677.7406885232501
132,679.3377758167343
133,681.0657080639072
134,682.1801898778357
135,683.8592151901371
136,685.341185626717
137,686.7317922142046
138,687.599147536523
139,688.6250673399475
140,689.2403883901551
141,690.3245170639268
142,691.1888207162441
143,691.6937656178461
144,691.9984637837853
145,690.7243560374693
146,689.8711260708001
147,689.7825824749435
148,689.8681912583318
149,690.4078320672415
150,690.6384426733392
151,690.982247927784
152,690.9666872824137
153,691.5857497916045
154,692.3744794695718
155,693.2071403789442
156,693.8273123522499
157,694.67514490439
158,695.4281430408142
159,696.4267021156114
160,697.6581476085651
161,699.1814481014742
162,700.5987963605257
163,701.5055147171644
164,702.4664892868765
165,702.6396463306074
166,702.9456503760396
167,702.9703096541228
168,703.0399545173356
169,704.7910771819772
170,707.0244936641648
171,709.2942926626494
172,711.9220402609252
173,713.724066259872
174,715.6050923180601
175,717.7258273271709
176,719.7953296952821
177,721.6843319695412
178,723.4259549350081
179,724.8765649919916
180,726.302194286446
181,727.4262000376955
182,728.3902322159548
183,729.7270599810679
184,730.8500442333406
185,731.8618460004694
186,733.5967711070894
187,735.1188609018793
188,736.9748712054911
189,738.7739487458888
190,740.3283678672373
191,740.1453772436556
192,740.4778606268678
193,740.3333538760411
194,739.3888071493275
195,738.7594009097963
196,738.8102670908503
197,739.7309590021993
198,740.3782278063111
199,741.1266390954836
200,741.3691475492851
201,741.8999638800854
202,742.4258557038404
203,743.3694823183814
204,744.4964633862978
205,745.2303245566338
206,745.5794353801891
207,745.8411116266421
208,746.0375816805168
209,745.8055546118908
210,745.9260467449883
211,746.124812832503
212,745.9364147563572
213,746.9178961694422
214,748.5546582746842
215,750.0800581725302
216,752.1494093076733
217,754.4160423763618
218,756.4945070975474
219,758.4712553302536
220,760.3798719023117
221,760.4530539819541
222,760.2680327182713
223,760.0241873104594
224,760.2675731734355
225,760.7951803390177
226,762.1299736677738
227,764.2776181255205
228,765.620392918254
229,766.9816472908882
230,768.8486745113607
231,769.611944056521
232,770.5422226313033
233,771.3984516553977
234,773.5968229727663
235,774.7730278661885
236,773.7219914932051
237,773.8858852165292
238,772.774579736768
239,769.6510382401718
240,767.705156901643
241,766.204577584904
242,764.1503439322922
243,763.6829918934051
244,763.5617638484565
245,762.8686319940533
246,761.8937047024513
247,761.3399976497499
248,761.10134194387
249,761.9128874507131
250,763.1726667660561
251,763.6070651900967
252,763.3304183042557
253,762.4396975398062
254,761.7767767743825
255,761.9788098780384
256,762.0386768617573
257,762.8828531817562
258,763.4663191149302
259,764.7535989115005
260,765.9440856466999
261,766.3950221783748
262,767.2674816831206
263,768.0381568962048
264,769.018039674364
265,767.1505222853558
266,764.4185492546499
267,761.926287841949
268,758.5177404603265
269,753.9730479209228
270,750.101470549315
271,744.6617119553165
272,739.5763202019023
273,736.1614709522338
274,731.9927461963972
275,728.2350289433145
276,724.5831784951934
277,721.9937770672597
