number,result
1,892.4578175853304
2,906.1018481059193
3,917.9449382201145
4,925.5417605723633
5,932.2079741850253
6,935.2852488344222
7,936.2614281262313
8,937.2714125842894
9,936.7164253806318
10,936.4862562990319
11,938.9392559112362
12,940.4996008770229
13,940.3846160958732
14,943.6668087654064
15,944.5060139621343
16,947.0910882191356
17,947.7386875049245
18,946.3216868452844
19,946.0992131810409
20,950.0007581657211
21,951.56484968445
22,952.9236096655851
23,953.941239478711
24,954.3928251492326
25,958.2509728623744
26,958.7219148410949
27,959.7888986732426
28,960.4481892331111
29,960.098655870133
30,958.3616911641755
31,958.2641508688205
32,956.6167467954144
33,953.7738796848095
34,951.2131121373873
35,945.8087628452485
36,943.567184126051
37,941.4514243902247
38,939.901502083816
39,938.9692166165788
40,936.1626323546889
41,932.5803674468684
42,925.307958913726
43,923.2256903461885
44,922.7290156791448
45,922.8821057420935
46,923.373041569034
47,930.2331222710144
48,942.3997467995098
49,954.0937699038092
50,961.3565484884317
51,969.1715730610834
52,979.3469692168405
53,985.7622844698304
54,990.9657776190589
55,991.3210289661918
56,992.4031364254995
57,993.6145429761787
58,996.3838518668397
59,998.0459344851402
60,994.5433433717691
61,990.320978795142
62,986.4730815158952
63,983.3991753089856
64,980.6485007769427
65,979.5407187618732
66,980.2079947496426
67,976.826758516539
68,977.5759807103268
69,979.3187324881246
70,976.644079337047
71,970.1956008635732
72,959.6952762548677
73,951.3892408342296
74,942.7056025833022
75,935.3353685601584
76,923.8491936661572
77,921.3407230091452
78,916.6916264166136
79,912.6119181340986
80,909.9201291844965
81,906.4172172829677
82,905.4309091081149
83,904.9297549294523
84,904.6477398822486
85,903.3938819122368
86,903.4239325378963
87,906.4798896247463
88,906.4872318794911
89,906.3765946681206
90,905.0711964325388
91,902.6934575684946
92,899.1099387168392
93,890.9762872718686
94,889.3145389816614
95,889.0123073250852
96,890.1779173102905
97,886.8181794762311
98,884.7253528240641
99,880.9380430132633
100,878.3316911737285
101,877.6180178955402
102,879.4693670635439
103,881.5897950134118
104,868.9639767199693
105,855.7232726656295
106,849.5645750975557
107,846.053159663622
108,858.734930879104
109,864.5475260196416
110,869.7304224562146
111,875.0157868472868
112,882.9168040128903
113,890.7752446681692
114,890.424322109871
115,894.5945636897594
116,897.956688292326
117,903.962393630632
118,908.388595042256
119,910.1891589343808
120,910.1351020878914
121,909.0131435948891
122,910.8651135638122
123,913.9452473020178
124,916.1486773631568
125,921.6085274601029
126,927.338601088292
127,933.389628028511
128,935.5432165223741
129,935.4325347127447
130,935.613483729867
131,933.4693819861267
132,929.3860873420839
133,923.2171715172941
134,916.9194444103431
135,914.4382875837947
136,911.7454851994374
137,906.9513056563366
138,904.162987711872
139,904.3126212924881
140,904.1904114835833
141,900.0331576301079
142,892.1396615889279
143,882.680343422151
144,873.6343299618255
145,876.5989289317837
146,880.9407659347756
147,880.6826358907977
148,877.1967510966226
149,873.2535495718618
150,872.001928164945
151,871.4293371528323
152,871.3053080024904
153,870.6554011426604
154,868.4277272774341
155,867.6449090091158
156,868.5132122844245
157,868.5105384813099
158,867.7370531739632
159,867.4179897683335
160,872.011520245407
161,873.6206990833746
162,873.7426353840506
163,868.2988912863212
164,864.7367077538197
165,867.7126726353047
166,870.3847589332972
167,872.8933129720299
168,876.8730741415566
169,879.9587402886873
170,887.0097876248755
171,896.604938441107
172,894.4543390036441
173,902.995832520813
174,917.9707191019817
175,930.2936878243796
176,940.8596287684683
177,953.3401466946556
178,961.92278552996
179,967.2312562868867
180,969.1927407055789
181,965.966014847126
182,959.0685514115845
183,956.3545798825045
184,952.8069114435633
185,950.4129384202898
186,950.4216362534872
187,956.1721197394844
188,956.3757354828972
189,954.5920047600906
190,952.2109127199884
191,955.0941775077915
192,958.5378231712604
193,962.8000857139957
194,969.3546192744957
195,971.0167247812047
196,965.3860972026005
197,955.5442068959936
198,951.1274670214453
199,955.0356676952059
200,958.4286919674585
201,959.8845628664266
202,960.8561475150303
203,962.5289051906266
204,968.2986116984612
205,969.9322583977043
206,974.006397744981
207,979.0546739493153
208,983.0350870714202
209,977.5174464774136
210,971.6966398612527
211,968.2012595587231
212,963.7167219358638
213,958.8899345880245
214,949.6270556845831
215,945.9430904241345
216,942.8718731868784
217,936.5949158806911
218,933.077184215105
219,930.2148296753511
220,930.4539477146272
221,948.983641635057
222,960.4188350332757
223,977.8260723876285
224,986.3119528546703
225,988.7101504352106
226,980.0339384228643
227,967.9268510463464
228,958.0921687930847
229,941.9599681937622
230,927.7147745785481
231,916.2369084516957
232,903.56286030457
233,895.9504486763453
234,880.3763739018409
235,858.8192814670466
236,849.7673892187842
237,849.044534961753
238,848.4976870374687
239,852.5478877864244
240,850.5581159945609
241,862.3512557978449
242,878.575650660677
243,886.5577340274684
244,904.9346217406172
245,920.8563276692546
246,934.0546757152695
247,939.0415616865439
248,944.959285173986
249,948.5755503036063
250,956.6290852529514
251,966.839419806445
252,979.0520553028182
253,984.5517463466816
254,990.8831297921944
255,989.848929572018
256,990.6565392604232
257,979.8362213107279
258,980.5001552195412
259,981.8463661634242
260,987.785766061202
261,992.6053343170357
262,988.1845111797026
263,987.129735775582
264,982.258770968376
265,995.5447738882343
266,1011.2678798262608
267,1010.1524278804096
268,1013.6124136500673
269,1016.2807881767674
270,1036.4795568796237
271,1053.0182515271747
272,1058.7352299608103
273,1053.8655926921997
274,1057.4247083956382
275,1062.027044947745
276,1075.4906684041243
277,1078.5688008419404
278,1074.4146372539494
279,1075.2519479204082
280,1069.488133023491
281,1061.5716513839518
282,1065.6590444270657
283,1067.4969283813489
284,1071.2304340232383
285,1072.3187362157405
286,1076.8820597618146
287,1062.9027261616388
288,1040.5678425752685
289,1025.9746629734152
290,1021.2085360891407
291,1018.6772873322928
292,990.7231327242574
293,970.6024138445753
294,965.7172662552816
295,966.4534031307354
296,980.1342359359937
297,993.2264810960738
298,1014.8950895414854
299,1030.4305375716438
300,1042.6278107730986
301,1047.7183115436883
302,1053.3365669135528
303,1050.5983806866593
304,1049.1228459922404
305,1048.0847167929392
306,1053.9750970763087
307,1053.184276869748
308,1053.6853501175717
309,1053.7726734631915
310,1054.0093442159198
311,1051.2030827141239
312,1050.9306363512467
313,1053.5580227906976
314,1051.7202375114077
315,1046.121536631632
316,1033.0858293191561
317,1029.2273133319634
318,1030.9850534419063
319,1036.0297537047545
320,1044.001088086363
321,1054.0722170839947
322,1054.56044001704
323,1049.9211290418132
324,1048.2912762037774
325,1042.7723363092616
326,1031.1447601741293
327,1020.6549622616567
328,1008.413304634081
329,994.1086562587491
330,978.0886352382838
331,965.509379442227
332,954.6116402191869
333,949.7972133056029
334,946.3410918639839
335,948.6263931822425
336,952.1228654387057
337,956.989021799243
338,959.8486785919001
339,962.6739041604509
340,958.0160609723187
341,953.0365203521098
342,952.9557949202516
343,953.9670885158317
344,950.5613000099025
345,948.2330625100647
346,946.4449777605287
347,944.2814287106855
348,939.2037808609058
349,934.5199341761609
350,936.6901704074727
351,933.3495162517496
352,930.2230769595258
353,924.6661434840138
354,920.2115233372849
355,985.836453836927
356,1024.0626351593544
357,1060.3313635433706
358,1084.9263777559572
359,1135.410046585189
360,1175.1168858423425
361,1202.5654144733937
362,1207.9692344362124
363,1212.2339483305195
364,1212.4635752199358
365,1222.5773115669012
366,1230.470227182505
367,1240.3367081927668
368,1246.7390789101041
369,1256.3533711176963
370,1282.9350629920025
371,1313.8616883767863
372,1329.5223114774042
373,1339.2726406682245
374,1343.4035232867689
375,1349.805355897038
376,1351.316102797616
377,1351.621317722026
378,1360.7759035326324
379,1377.2940369450503
380,1389.0798683123594
381,1410.4735256377605
382,1436.8143758934586
383,1457.3887419772047
384,1469.1840345591174
385,1469.058368329227
386,1456.4303285630263
387,1465.560559440662
388,1469.2664117045595
389,1492.9761595783714
390,1492.4948119694077
391,1477.7670380064799
392,1473.0821686690608
393,1462.352228278853
394,1454.8549327847165
395,1450.1332418543861
396,1451.6239723747353
397,1458.1742267732297
398,1449.5875571820538
399,1457.3061965328354
400,1474.7318458516588
401,1494.8470461286504
402,1522.2033654345955
403,1538.7867438912306
404,1544.0366250165625
405,1538.4566864515643
406,1534.7952980470893
407,1542.4207235357283
