number,result
1,915.5100054825059
2,940.3401022762059
3,962.8855320918422
4,981.4386744354
5,997.744202092534
6,1010.5979674549593
7,1020.9296346624905
8,1030.140974451327
9,1037.5148646658472
10,1043.5419228326982
11,1050.6202887777367
12,1056.4038414498946
13,1060.234111378291
14,1065.770414331744
15,1068.1101507518445
16,1072.3755453058377
17,1074.767541002931
18,1076.14865543114
19,1077.7679179438276
20,1082.9106142725389
21,1086.6261266544743
22,1089.5941647318252
23,1091.7938458977071
24,1093.6093253891274
25,1097.0223955090999
26,1098.2734131520292
27,1099.299828641057
28,1099.8106107867632
29,1099.9035019967585
30,1098.1005373244468
31,1097.361810062878
32,1095.5339355667707
33,1094.5765749644486
34,1092.9119139742688
35,1090.3093424806564
36,1090.4727573648831
37,1090.0014749561378
38,1091.0838971881071
39,1092.6758739478946
40,1092.5073106049076
41,1092.3059474810295
42,1090.850275749504
43,1093.5153201503997
44,1096.369669675533
45,1098.3207220393972
46,1099.5680321597652
47,1104.7362450109076
48,1114.3334346092004
49,1123.17109917474
50,1129.2274029126897
51,1135.647342631223
52,1144.0364539662908
53,1149.803411992565
54,1154.5290825048157
55,1151.9716036055004
56,1153.5305039399668
57,1154.8485388293764
58,1157.369287369539
59,1158.9340184384998
60,1158.6618832076483
61,1158.7466329936399
62,1158.2581477963909
63,1157.948469160402
64,1156.5781033730573
65,1156.3217685088846
66,1158.804062891113
67,1157.8382770401588
68,1158.7897387842386
69,1160.6470669746159
70,1160.6540124632875
71,1153.195581396521
72,1143.109308499124
73,1136.605452438635
74,1128.904077497026
75,1121.860858569642
76,1112.6766642281514
77,1111.3299967831165
78,1107.317047627077
79,1105.1988817908295
80,1103.094680526175
81,1101.758489880394
82,1100.4866506253054
83,1097.4508870127806
84,1097.4801056006354
85,1094.6218696173075
86,1093.3284292806209
87,1092.3497997420095
88,1091.6440099870258
89,1089.5656169341958
90,1089.2703860158654
91,1089.2942111142129
92,1089.2656358525444
93,1088.0902537352567
94,1090.3234764144363
95,1093.3015321040648
96,1096.4775076136184
97,1098.5227334039205
98,1101.2686826658792
99,1102.1328714262925
100,1103.020887506978
101,1105.950096552391
102,1109.2984035226766
103,1112.9059017364073
104,1109.2329749486796
105,1104.9313469713197
106,1101.6564346484838
107,1100.7449265148125
108,1110.9767106442246
109,1115.3781318517342
110,1120.6253060780841
111,1127.5918073474468
112,1135.224342263162
113,1142.805069268932
114,1141.061342355949
115,1144.2659407256
116,1148.8512007030406
117,1155.0263346828444
