number,result
1,853.5663107810999
2,854.7910789531309
3,855.9948294017136
4,857.1709508905839
5,858.3533765750905
6,859.495518595312
7,860.593553902775
8,861.6562926540682
9,862.6607221600291
10,863.6774129924947
11,864.6829250617737
12,865.6692214177758
13,866.6523007790146
14,867.6447616211526
15,868.7089175636246
16,869.7165991837649
17,870.7175188888237
18,871.6551322136077
19,872.5936180229546
20,873.4695380550199
21,874.2852275197702
22,875.1113749059714
23,875.9550739140573
24,876.780002808164
25,877.6540481615258
26,878.5058071959791
27,879.3959637034453
28,880.3049433218118
29,881.1898198482767
30,882.1272778843176
31,883.0867820655077
32,884.0451490138936
33,884.8697541539385
34,885.714134306915
35,886.457689065433
36,887.1164365609286
37,887.778309766955
38,888.3326924889096
39,888.8265608591644
40,889.302347349627
41,889.6997981395617
42,889.9213048952835
43,890.0296481976515
44,890.1275549479535
45,890.2853111210245
46,890.4997214203638
47,890.7856233120757
48,891.0674111453575
49,891.4008613837506
50,891.7359331246391
51,892.0959783488236
52,892.4636730929146
53,892.8338047271819
54,893.2274351938834
55,893.8900771715474
56,894.3854817862637
57,894.8579925958373
58,895.3286419825579
59,895.8063001244188
60,896.1386150604998
61,896.3441203141657
62,896.5335374200014
63,896.7056654625048
64,896.9280982227756
65,897.150184240812
66,897.2583660393401
67,897.3447456256046
68,897.4936924255784
69,897.6327682664
70,897.6572826365502
71,897.9531619967438
72,898.2808157576741
73,898.4689868072278
74,898.6674840760662
75,898.88466929185
76,899.0189888528041
77,899.0521276127002
78,899.1106251771279
79,899.0676408644316
80,899.0562420970168
81,898.9407867560456
82,898.919581956083
83,899.0757709626906
84,899.0774599046924
85,899.2011704574824
86,899.332479119162
87,899.6298125112097
88,899.8031848975473
89,900.0620101866917
90,900.1599615941908
91,900.1294575167896
92,899.9862834830574
93,899.6057925798807
94,899.2267301623795
95,898.8173956380806
96,898.4320921081368
97,897.8490828894567
98,897.1962936348355
99,896.5143137509299
100,895.8418330460622
101,895.091280023721
102,894.3987373518279
103,893.6965957203566
104,892.6584253299828
105,891.489715875308
106,890.5210914139174
107,889.5327635256588
108,888.6604147773232
109,887.8214416744877
110,886.9301405884788
111,885.9194352031901
112,884.9763351262084
113,884.0527082100684
114,883.3133120244343
115,882.5583232681603
116,881.6626972182614
117,880.7757124322416
118,879.9506602839587
119,879.294086812737
120,878.6047891457406
121,877.8922891616321
122,877.093429022197
