number,result
1,947.6483688951445
2,993.9834349054158
3,1038.92972988505
4,1082.7157673298902
5,1125.2760836835369
6,1166.6700314918937
7,1206.869469353
8,1245.7697453652354
9,1283.446925554516
10,1320.1220530078162
11,1355.4799124436838
12,1389.7870577332023
13,1423.2756680615719
14,1455.6220156834502
15,1487.505233569597
16,1518.194491721735
17,1548.1686199619207
18,1577.332490131334
19,1605.735800137627
20,1632.908487470166
21,1659.3082001866355
22,1685.1393322420997
23,1710.4448095605458
24,1735.1522472576787
25,1759.2321505948807
26,1782.866934132629
27,1806.0966610101525
28,1828.9059153344565
29,1851.2374260138915
30,1873.3801137250325
31,1895.0814815818146
32,1916.4476800348095
33,1937.1445955154654
34,1957.547687039145
35,1977.5161296122703
36,1996.8168399979606
37,2015.7944579335376
38,2034.1698083974181
39,2052.0700297984695
40,2069.741187635572
41,2087.0275786532493
42,2103.871987131034
43,2120.046572525147
44,2135.8712781246
45,2151.55281179521
46,2167.0992023442855
47,2182.2495519646
48,2196.8081821664337
49,2211.118183420573
50,2225.294730015131
51,2239.236590132555
52,2252.8133128759655
53,2266.2458953422215
54,2279.5394651565075
55,2293.307988642534
56,2306.570100398726
57,2319.6015816906292
58,2332.3912453376074
59,2345.0414818736253
60,2357.466052345213
61,2369.607718845567
62,2381.6123455911384
63,2393.4580495185487
64,2405.267355132111
65,2416.9076044939798
66,2428.173885945952
67,2439.4070634172117
68,2450.5192540373596
69,2461.438327834716
70,2472.191140358042
71,2483.422602574709
72,2494.8049996114464
73,2505.8823163103425
74,2516.9451253708576
75,2527.9596575132105
76,2538.9394799766383
77,2549.4560042227363
78,2559.967080398823
79,2570.246509437299
80,2580.455227842775
81,2590.4531238299437
82,2600.43714799841
83,2610.563599760206
84,2620.3598786192115
85,2630.2684275949637
86,2640.0614814476107
87,2649.8900521991754
88,2659.5120048151816
89,2669.175497747438
90,2678.56321857966
91,2687.7366788190925
92,2696.7343077495434
93,2705.5058761477285
94,2714.0866813565503
95,2722.5064994066697
96,2730.837794528772
97,2738.967349470379
98,2746.9438732463495
99,2754.873234574111
100,2762.7446827248637
101,2770.4217267384743
102,2778.033052816923
103,2785.543660712894
104,2792.9697596265037
105,2800.3220931527076
106,2807.7495976763985
107,2815.046292540993
108,2822.0169339549448
109,2829.0207155874045
110,2835.9116381274803
111,2842.593448143412
112,2849.201837021501
113,2855.7297362300646
114,2862.536784914948
115,2869.193634395977
116,2875.643141650665
117,2881.9791217855463
118,2888.323439291828
119,2894.822187177996
120,2901.276890587018
121,2907.6891601066395
122,2913.9167196806898
123,2920.121114049598
124,2926.335947620029
125,2932.526485481565
126,2938.597025489948
127,2944.5592362760126
128,2950.4233221424247
129,2956.1801488030615
130,2961.899595881103
131,2967.681192689935
132,2973.4005106121954
133,2979.0802565648873
134,2984.867311415461
135,2990.464387347885
136,2996.0623210527497
137,3001.664374936162
138,3007.3274651846923
139,3012.8892907312675
140,3018.4959870168336
141,3024.009271652693
142,3029.5840190395093
143,3035.238152106889
144,3040.9215909257623
145,3046.8029345721307
146,3052.528359177024
147,3058.101431453335
148,3063.648075535784
149,3069.086340983357
150,3074.535597523655
151,3079.9215668988727
152,3085.3435887156234
153,3090.612113813674
154,3095.83244902593
155,3101.0020585195894
156,3106.161681742683
157,3111.2492096972132
158,3116.3298748505676
159,3121.3291916239664
160,3126.203336619021
161,3131.0035440086494
162,3135.8008838823357
163,3140.710534232651
164,3145.5784418229296
165,3150.5004599908216
166,3155.3595914227653
167,3160.238121981993
168,3165.0627820291975
169,3169.567364891939
170,3173.919182385281
171,3178.1895843639923
172,3182.447049516832
173,3186.722516602127
174,3190.8714067254496
175,3194.938750265838
176,3198.974046289358
177,3202.9704767815842
178,3206.9626705609385
179,3210.9802386012793
180,3214.9917007264107
181,3219.059696030917
182,3223.1658384992315
183,3227.178290848593
184,3231.205896975888
185,3235.2246736076486
186,3239.101731409272
187,3242.938223114357
188,3246.728050050052
189,3250.517965726688
190,3254.3249048271828
191,3258.318216381747
192,3262.205952180233
193,3266.1302544165856
194,3270.127956604621
195,3274.089418015743
196,3277.994785654567
197,3281.8102110236623
198,3285.6275035576414
199,3289.3561090731946
200,3293.124168974176
201,3296.84338724503
202,3300.5475457312955
