number,result
1,860.1825456271631
2,864.4392468790708
3,868.3535878459967
4,872.1401922301153
5,875.6571637948991
6,879.1102491736008
7,882.4921240253578
8,885.6757877717746
9,888.771512917522
10,891.6863977927948
11,894.2360746352978
12,896.6252372797703
13,898.9709831889659
14,900.9571169202101
15,902.8930082569534
16,904.6070161137985
17,906.2904738180016
18,908.0326791196101
19,909.6416015046777
20,910.8803274801708
21,912.1001506304096
22,913.2531341559329
23,914.3378507808528
24,915.3849943646193
25,916.1396373982017
26,916.9719593381877
27,917.733233638971
28,918.4510726023232
29,919.1881965187151
30,919.9828810771772
31,920.668645288365
32,921.4048856319249
33,922.2421587750841
34,923.0787069758202
35,924.1201875568195
36,925.0362425818838
37,925.9090152253088
38,926.7491742483686
39,927.5354648695248
40,928.4183463285976
41,929.3874253737916
42,930.6596883440025
43,931.7014733675429
44,932.574151266709
45,933.3382983181384
46,934.018581644599
47,934.2162617081257
48,933.8903496119077
49,933.3491401034196
50,932.906815038906
51,932.3629694547354
52,931.5740636814112
53,930.8528005827175
54,930.1539898688188
55,929.6448705473808
56,929.1780306800263
57,928.7099102723338
58,928.1545037125306
59,927.6296522255234
60,927.4333563478486
61,927.4161285396697
62,927.466118156182
63,927.5381062061326
64,927.6287717609463
65,927.6626752085285
66,927.613808959285
67,927.7880394639099
68,927.7875105063476
69,927.6834488358169
70,927.8277026879612
71,928.2392051021498
72,929.037853315781
73,929.9155786835645
74,930.9176948137534
75,931.9503266756428
76,933.3580169647493
77,934.3523930093323
78,935.4036024433673
79,936.4799976440181
80,937.4721425064649
81,938.5204742623837
82,939.3975584159213
83,940.1602911958779
84,940.8915751993094
85,941.6349560346307
86,942.2791923396501
87,942.6419522113563
88,943.1241621279096
89,943.602217327222
90,944.1644478637759
91,944.8269350389319
92,945.6117463810556
93,946.7947147282384
94,947.6604261803906
95,948.3606603699457
96,948.9070582987596
97,949.7342589396458
98,950.547908194585
99,951.4727513137183
100,952.3516371029376
101,953.101194713636
102,953.6163429091276
103,954.0271911504566
104,955.4768748793387
105,957.3296914359091
106,958.8017331400564
107,960.047006571094
108,960.0683510294701
109,960.1800943738349
110,960.2954745971253
111,960.3383697468249
112,960.1013231588361
113,959.7183035151255
114,959.7214824341943
115,959.5088925361689
116,959.2779695386024
117,958.8380887184835
118,958.384503694967
119,958.0242094869657
120,957.7978781431455
121,957.6754135463863
122,957.4169022598659
123,957.0257582992066
124,956.633868849974
125,956.0093721533252
126,955.2889211729141
127,954.4945842695643
128,953.8934703541723
129,953.48018928108
130,953.0940419792194
131,952.8532082181605
132,952.8192102804088
133,953.0258891962061
134,953.343173147687
135,953.5397238292795
136,953.7479045384463
137,954.1354582582019
138,954.4568784091479
139,954.6066315202331
140,954.7200069713267
141,955.1251151397016
142,955.8788944719099
143,956.8860656109993
144,958.0116542081629
145,958.3169928861664
146,958.3510958242185
147,958.6383018868762
148,959.195677064994
149,959.8770975879157
150,960.3995080723203
151,960.8480069044906
152,961.2284283781956
153,961.650562794853
154,962.189779707781
155,962.6583526456211
156,962.9775528788572
157,963.3193845877917
158,963.703243894026
159,964.0687182131637
160,964.0839763680111
161,964.1910053735124
162,964.3909925450685
163,964.9671444127886
164,965.541298948262
165,965.6374488419125
166,965.6364966985817
167,965.585940066119
168,965.393803891455
169,965.265979789287
170,964.8623226408574
171,964.1665320678475
172,964.101067836334
173,963.4519524654113
174,962.2166055241164
175,960.9250198750984
176,959.6270674598812
177,958.1268101525732
178,956.7057492616799
179,955.4185226960856
180,954.3241645992246
181,953.5635520543408
182,953.1508889280059
183,952.683509520488
184,952.2996480964608
185,951.9312677271213
186,951.5063639804147
187,950.7376759881645
188,950.2085597800794
189,949.864701463234
190,949.6158185282101
191,949.0326414527608
192,948.3753643850009
193,947.6168270501215
194,946.6450475738936
195,945.8879062074031
196,945.638670673118
197,945.8631273394436
198,945.9531925590003
199,945.5743370852153
200,945.087187973693
201,944.6956108723598
202,944.3443374602066
203,943.9773761875098
204,943.366278158718
205,942.8800239135229
206,942.2624575493933
207,941.5295430516269
208,940.7982617730743
209,940.571972424482
210,940.5654260276655
211,940.5360180778508
212,940.5967344608995
213,940.8152651152196
214,941.4234719579827
215,941.8609258407281
216,942.2870564226827
217,942.9572966306856
218,943.5579281457133
219,944.1278737096671
220,944.5170437907391
221,943.6577245118217
222,942.7970933046645
223,941.5069475610595
224,940.481246890919
225,939.7873459137472
226,939.8090516363807
227,940.3240626302152
228,940.9064468669612
229,942.0352033345043
230,943.3823623802195
231,944.7075858122314
232,946.259156338245
233,947.6396900776758
234,949.6771041699542
235,952.4471523815413
236,954.554313494521
237,956.0050839617387
238,957.2389476708462
239,957.9843914157858
240,959.0497000704617
241,959.1654800364614
242,958.6142208060904
243,958.3875837601622
244,957.4614262452201
245,956.3310841407275
246,955.1706651596581
247,954.3850968325161
248,953.5822515058633
249,952.9020765439062
250,951.9799454587247
251,950.7803672353298
252,949.3140116119212
253,948.0462750884062
254,946.7632009089701
255,945.881354731836
256,945.0076390476031
257,944.8499038057832
258,944.3087906030813
259,943.6957509626639
260,942.8244357279533
261,941.8926714088544
262,941.4680135522395
263,941.0182871516735
264,940.8164569197331
265,939.5819438401861
266,937.8866698817499
267,936.905402518185
268,935.815174820759
269,934.672663332193
270,932.6433337131432
271,930.3821488394761
272,928.5365712702188
273,927.3742191791188
274,925.9482754424844
275,924.4350668908561
276,922.4683326088011
277,920.8803043347765
278,919.7197033706343
279,918.4929995961118
280,917.6924955390449
281,917.2021049585702
282,916.2440405031008
283,915.3058093103466
284,914.3033464603044
285,913.4517509798923
286,912.4440314555322
287,912.3520601051111
288,913.1018543587311
289,913.8680364066969
290,914.189430102437
291,914.3730614217557
292,916.2419163594856
293,918.3147257215713
294,919.6293304989924
295,920.4972328512358
296,920.4961286884634
297,920.1787942154207
298,919.2314010582224
299,918.2784482730601
300,917.3577497300283
301,916.7206373318337
302,916.0904582422005
303,915.8423831843422
304,915.6413267187637
305,915.4203181972102
306,914.8534556485323
307,914.5177651437969
308,914.1771815576625
309,913.8786799624729
310,913.5813400023615
311,913.4849403260375
312,913.3205995264099
313,912.9908978794368
314,912.852138216875
315,913.000507975647
316,913.7159856330877
317,914.2057080532551
318,914.3638927676668
319,914.2639261804007
320,913.8923477434431
321,913.2486268195146
322,912.9537658111029
323,913.0226696319543
324,913.0587555204877
325,913.3070723179138
326,914.0447063971174
327,914.9323316386826
328,916.088068532643
329,917.5452547217228
330,919.3718144940899
331,921.2174379619569
332,923.081748444252
333,924.6034805587269
334,926.0212208615816
335,927.0229594514554
336,927.811456936562
337,928.383194073635
338,928.9818503529542
339,929.4705775310432
340,930.3952852896426
341,931.4915740440051
342,932.345852127116
343,933.0404786997584
344,933.9282627341265
345,934.8481997396409
346,935.729155399725
347,936.6149273958404
348,937.7072015015511
349,938.831184115598
350,939.5402192590318
351,940.4777401091425
352,941.469582378132
353,942.6620884048992
354,943.8787219332146
355,940.6883029563835
356,937.6854448529594
357,934.5585314591114
358,931.6651595097734
359,927.6142274472138
360,923.5149158263023
361,919.638178745019
362,916.5358626753265
363,913.6191402092595
364,910.9426090949397
365,908.0093616795323
366,905.0619128913478
367,902.0696446827133
368,899.2006609287397
369,896.2512538795825
370,892.6591622967013
371,888.6856641694001
372,884.9382863331592
373,881.3932491270812
374,878.0811108854944
375,874.7946836511818
376,871.7248838493468
377,868.8537613845325
378,865.8138354832388
379,862.5252323942261
380,859.3014462730921
381,855.7856639337053
382,851.9361497599106
383,848.0200848332635
384,844.203994967533
385,840.7449799263562
386,837.8211061250322
387,834.6364520888997
388,831.4913163338135
389,827.900599131319
390,824.7492519242456
391,822.1757855933031
392,819.6622638473485
393,817.4847419312079
394,815.5010302073581
395,813.5713994236778
396,811.6140986104956
397,809.5388861356109
398,807.9159743233198
399,806.0640652882959
400,803.7992608739694
401,801.2735365964828
402,798.3679141390072
403,795.5483280168881
404,792.9262679370428
405,790.6469421327488
406,788.5139039397245
407,786.2103908776805
