number,result
1,779.9433473278472
2,748.0437205067223
3,719.2137421953564
4,692.995550970422
5,669.3781818223146
6,647.8602247664802
7,628.2466573568522
8,610.5214203565071
9,594.3674877558989
10,579.7753840048534
11,566.8321858386188
12,555.1413476799861
13,544.4266050140911
14,534.9994301333811
15,526.3757938762992
16,518.6724259033833
17,511.57537752984945
18,504.89523171806076
19,498.83412759214286
20,493.67332111953186
21,488.9103417418207
22,484.54863187594475
23,480.5579707913245
24,476.87091834117825
25,473.7994367106275
26,470.83747409686305
27,468.137875676165
28,465.65594206610126
29,463.29596630722926
30,460.9815414147061
31,458.9240036709383
32,456.914621674617
33,454.88596090101703
34,452.9426545871975
35,450.8326924211421
36,448.9659796151344
37,447.2378526397595
38,445.63870254669587
39,444.182552330568
40,442.6608505722065
41,441.08360870264926
42,439.1917403309754
43,437.6412097631497
44,436.3672770105541
45,435.26771425614606
46,434.2992642191899
47,433.9797994987417
48,434.426821012383
49,435.20757033293506
50,435.856272265491
51,436.6241681426882
52,437.7406351716682
53,438.7628453130605
54,439.7249832754787
55,440.32537152590277
56,440.87692113645954
57,441.43022549159184
58,442.1068018752166
59,442.7397525110298
60,442.93053800700136
61,442.873815753669
62,442.7165412794512
63,442.5330369824188
64,442.3173556505713
65,442.1865010341999
66,442.21116959093683
67,441.9413319090947
68,441.8891771308124
69,442.00101409049677
70,441.80234870136445
71,441.1621301961021
72,439.98819529489856
73,438.7296496987313
74,437.33070480747625
75,435.9093709241998
76,434.0595960577979
77,432.754241617902
78,431.4258252773409
79,430.10514554014827
80,428.90347632092926
81,427.6738983315177
82,426.6533987577017
83,425.76200651290577
84,424.9572820429333
85,424.1229334245769
86,423.41475309133716
87,423.0398642043191
88,422.5576821013241
89,422.05678871234545
90,421.48207690286523
91,420.80591908691497
92,419.9964330733521
93,418.7411743559512
94,417.85925628239744
95,417.2152492172852
96,416.7723682893403
97,416.03022582297393
98,415.3022468157498
99,414.43846146995963
100,413.6183688913997
101,412.9803594920524
102,412.6290542975579
103,412.42122861190677
104,411.00976735794575
105,409.08559594018953
106,407.53978896731076
107,406.2989384695523
108,406.58213557060503
109,406.8119501687065
110,407.0328555910992
111,407.3680647462261
112,408.0395062254871
113,408.8979546328349
114,409.16041487000416
115,409.6572030221732
116,410.22412458204593
117,411.0616777471591
118,411.89156598103267
119,412.5127736895867
120,412.9323378233179
121,413.1955089442565
122,413.65424562102953
123,414.27478700055894
124,414.87422065821437
125,415.7491429553681
126,416.7776278364912
127,417.920457000575
128,418.81989099020325
129,419.467371904902
130,420.0482828480096
131,420.38706193372343
132,420.4472915613925
133,420.186153000717
134,419.7222506793338
135,419.4573732731707
136,419.1858080420787
137,418.6840471875551
138,418.22558308167567
139,418.0142919085793
140,417.84243192797675
141,417.3388311394098
142,416.3712007412125
143,415.0568673589401
144,413.5896247669012
145,413.03676949960106
146,412.91872046186757
147,412.57048511200856
148,411.8914825115409
149,411.08060251323144
150,410.44725669611216
151,409.9324671199723
152,409.4903799007113
153,409.0516241332277
154,408.486609362939
155,408.0097231781833
156,407.71137964989504
157,407.41417393552314
158,407.0589290208888
159,406.74232022081475
160,406.88852051305355
161,406.9660621115268
162,406.9078600986759
163,406.32845607858485
164,405.72446035112415
165,405.6554572048853
166,405.7495875734071
167,405.89139645516644
168,406.21371619276005
169,406.59769866718045
170,407.3862630181798
171,408.5850859123402
172,408.9799711918212
173,410.01602871810456
174,411.9009485347759
175,413.92447689388945
176,415.93432493547186
177,418.1943295764846
178,420.30614632514016
179,422.1496797644625
180,423.66253762078884
181,424.6215077323291
182,425.0275201971548
183,425.5091241600918
184,425.8640190788424
185,426.18566345027494
186,426.65636143994345
187,427.61831844704415
188,428.29280075793685
189,428.6785973646859
190,428.8924935571761
191,429.42493757777436
192,430.1281305373482
193,430.94894464827803
194,432.0143001234698
195,432.8015079815685
196,432.9004036868555
197,432.3779069760329
198,432.0038095299718
199,432.32725969709276
200,432.81585234378895
201,433.2053984956859
202,433.5345135887254
203,433.92247835811605
204,434.6909252391127
205,435.26202668056186
206,435.97598520904427
207,436.8567327435795
208,437.7334180818425
209,437.8292171646433
210,437.5969318038914
211,437.39823526622894
212,437.0609233389039
213,436.6046676088756
214,435.6786025220503
215,434.9801514541819
216,434.38026993010385
217,433.4913045840022
218,432.690736478595
219,431.9522823120884
220,431.4813730494782
221,432.67074067523936
222,433.9229879071367
223,435.8070606844757
224,437.3395874491876
225,438.3449541014398
226,438.3166022019939
227,437.5953514739558
228,436.6946370132685
229,435.0728775731325
230,433.2018503899386
231,431.31879768383374
232,429.20645444921337
233,427.3464463047298
234,424.82243230933796
235,421.3908027497396
236,418.62238071397144
237,416.80605059730675
238,415.2672082494107
239,414.237135863655
240,412.93071407135835
241,412.84618307012033
242,413.67037568713283
243,414.225004245042
244,415.7428601739392
245,417.52864389267944
246,419.3098542795271
247,420.551580588806
248,421.78073739566844
249,422.90286687746504
250,424.39239863142444
251,426.2111040042196
252,428.35175850890914
253,430.1126409026424
254,431.86088488373787
255,433.0573469459915
256,434.1756819343075
257,434.2959877603635
258,434.89041497138913
259,435.6841948690699
260,436.87001493306036
261,438.09003871270164
262,438.57268596123447
263,439.035063831322
264,439.15041201663104
265,440.54924890362577
266,442.65110003733355
267,443.68462588214294
268,444.7264827015264
269,445.74427897852337
270,448.20181997385697
271,450.95834662838337
272,453.05515039197735
273,454.14920530056065
274,455.5270291254952
275,457.0862500664379
276,459.3986504233086
277,461.21213937435726
278,462.25598687060494
279,463.3828440640569
280,463.9777904724574
281,464.09661760106763
282,464.9125622867214
283,465.7665274361901
284,466.748014162996
285,467.57476324194346
286,468.6129542764019
287,468.23509005206694
288,466.5233058193581
289,464.7693209398247
290,463.64357165408313
291,462.812536470427
292,459.8843381671956
293,456.6568293016695
294,454.49808105641733
295,453.11347934003146
296,453.1223474462718
297,453.6646263306652
298,455.283639298963
299,456.97642907871636
300,458.60043144898816
301,459.7945735754872
302,460.98014511671187
303,461.5385449808315
304,461.95006928312546
305,462.31582418212054
306,463.2017339276673
307,463.7347850725724
308,464.2169635109379
309,464.6552241414796
310,465.06553153106694
311,465.20842412830746
312,465.42136196886634
313,465.88015292959557
314,466.05395078083257
315,465.7905854897136
316,464.71192705858715
317,464.0047817459294
318,463.8448345178316
319,464.12850391295547
320,464.83709585641435
321,465.92902040234173
322,466.4545321220556
323,466.39039368945384
324,466.35906059583823
325,465.9895250133318
326,464.93691544162783
327,463.6207078557474
328,461.9693916351803
329,459.88553454746335
330,457.39003208231827
331,454.9016091079637
332,452.45536799737937
333,450.4457556661887
334,448.70252519361
335,447.53941738685404
336,446.74324350244046
337,446.2514062246439
338,445.79993971230795
339,445.4057649102935
340,444.4926764761601
341,443.41012454863943
342,442.7057886801739
343,442.2236260341326
344,441.43766046707395
345,440.6801632223715
346,439.98421147915974
347,439.2722803169607
348,438.3179725135469
349,437.2840907678465
350,436.8057356670343
351,436.0623854363735
352,435.23906412641014
353,434.20926096222723
354,433.1989189323666
355,438.1755745454626
356,443.049656382064
357,447.9739512548333
358,452.44099345956903
359,459.1207255347435
360,466.1742718543358
361,472.73525002522723
362,477.76396041094984
363,482.1467757255606
364,485.95681682738245
365,490.1575686485293
366,494.27442483619564
367,498.435517745023
368,502.32492806195944
369,506.29248701797474
370,511.56133790184555
371,517.7803105522486
372,523.3824191965747
373,528.3836690188853
374,532.7615187795484
375,536.9866933870868
376,540.7109154647762
377,544.006259217851
378,547.666186322938
379,551.9774203856696
380,556.2087690282033
381,561.137202257581
382,566.8410648635845
383,572.5839482870911
384,577.8227864232133
385,582.0139596230075
386,584.7398718144906
387,588.184501817328
388,591.4937474638924
389,596.0754440200498
390,599.5243447079578
391,601.3337055992234
392,602.9755521853702
393,603.9144681591299
394,604.5211250724984
395,605.0590239660226
396,605.8583631138316
397,607.0979033845912
398,607.3669350008663
399,608.334107461889
400,610.4343579875319
401,613.3172377631145
402,617.2573681091101
403,621.0760485211363
404,624.2029766779398
405,626.2999885957478
406,627.9845233526345
407,630.1944818761128
