number,result
1,904.5546866788042
2,931.5150079548905
3,958.4259049486678
4,985.5298636319964
5,1012.3617560991588
6,1039.449688094971
7,1066.7734728330654
8,1094.0654451146067
9,1121.5997377428866
10,1148.6812846324249
11,1175.1683963097994
12,1201.3636289200806
13,1227.2675621699962
14,1252.2707395796185
15,1276.3322507815515
16,1300.128801582572
17,1323.5603172532044
18,1347.1749069728266
19,1370.1539460109532
20,1392.5886905818238
21,1415.014501228147
22,1436.7652000268945
23,1457.773672304613
24,1478.3708742615427
25,1497.5917482246002
26,1516.6268158551184
27,1534.7367546545006
28,1552.1345645558197
29,1569.267750115774
30,1585.607942761329
31,1601.1225120373117
32,1616.283022523198
33,1632.2075470193383
34,1647.5193613217525
35,1663.5199873133338
36,1679.504632088521
37,1694.9356623492667
38,1710.6886134618262
39,1726.3498030818514
40,1741.850644282238
41,1757.6386163759041
42,1774.8694572236536
43,1792.0568202614731
44,1808.5162354371073
45,1823.8106052249448
46,1838.0303839007422
47,1850.3607909720447
48,1861.3404216751997
49,1871.13032542434
50,1880.6835972609172
51,1889.4551049763631
52,1897.338160541267
53,1904.9703355260024
54,1912.1090184419497
55,1917.2921397075945
56,1923.4830123279155
57,1929.556282319271
58,1935.2054222911488
59,1940.5900710994692
60,1947.3504532832799
61,1955.05968902209
62,1962.701748393447
63,1970.214326686284
64,1977.1086039875615
65,1983.6390345418445
66,1990.5967521729133
67,1997.852977384987
68,2004.061855559733
69,2009.9218465957122
70,2016.8249454127792
71,2021.9683760328933
72,2027.34554428261
73,2033.7095847557528
74,2040.0401778383577
75,2046.1153697199118
76,2053.29538870553
77,2060.3301536803187
78,2067.124724746232
79,2074.534859921157
80,2081.3752564413917
81,2088.9072267676343
82,2095.2471680296853
83,2099.9301457232327
84,2105.564387389833
85,2110.183702569318
86,2114.4512047451867
87,2116.9269402583927
88,2120.438467555138
89,2123.2233349462135
90,2127.23627696773
91,2132.244489341911
92,2138.1479103947363
93,2146.338266068431
94,2153.716504030501
95,2160.831233227527
96,2167.2949037370377
97,2175.5213300901155
98,2183.9783477771875
99,2192.6111217837397
100,2200.8379052408654
101,2209.1602290928868
102,2216.389006104781
103,2223.2804854580613
104,2234.3667698125996
