number,result
1,1331.009871496898
2,1609.767151118369
3,1910.604446286637
4,2225.739768777533
5,2541.5944842521794
6,2847.5770284916507
7,3136.441472950307
8,3404.8190921753726
9,3651.6407718411547
10,3876.760669992474
11,4083.0884773126827
12,4271.833772925834
13,4444.491328872988
14,4603.831460062957
15,4749.8033393019905
16,4886.074049702003
17,5012.669725589276
18,5131.116372937327
19,5242.117570857462
20,5347.50889782498
21,5447.099810466884
22,5541.046857368463
23,5629.866694962536
24,5714.255346947526
25,5794.575013881525
26,5871.058992076126
27,5943.909948861574
28,6013.502410957195
29,6080.251315748472
30,6143.91444579476
31,6205.101996237078
32,6263.903409703127
33,6321.0595364022865
34,6376.06930157888
35,6429.390845332341
36,6481.396928714791
37,6531.694601664521
38,6580.838259757737
39,6628.718517297976
40,6675.099494391198
41,6720.30941224382
42,6764.57942908631
43,6808.175465457148
44,6850.69438665322
45,6891.906780819922
46,6931.883080840664
47,6970.964976041167
48,7009.490269644702
49,7047.074542915981
50,7083.681607433406
51,7119.454792351641
52,7154.593935995354
53,7188.897165137685
54,7222.385677802267
55,7254.305886451
56,7285.999268255024
57,7317.114148552702
58,7347.677885292737
59,7377.6087895467
60,7407.114494774857
61,7436.26183505742
62,7464.856335249331
63,7492.944381934484
64,7520.387355012629
65,7547.36862733369
66,7574.1728621227085
67,7600.426466064361
68,7626.189851745661
69,7651.590978128386
70,7676.675113460841
71,7700.654835359597
72,7724.002416210298
73,7747.21087784462
74,7769.966364564831
75,7792.309290807013
76,7814.2908652499755
77,7836.288742216711
78,7857.8647663671845
79,7879.282790071751
80,7900.352472820825
81,7921.2660688938095
82,7941.773856254644
83,7961.726063413369
84,7981.666486096944
85,8001.120102983574
86,8020.332478865989
87,8039.126956676419
88,8057.821794972194
89,8076.144003002184
90,8094.447644204149
91,8112.678376042743
92,8130.805571030325
93,8148.92782055685
94,8166.925129983108
95,8184.792110379286
96,8202.450865999232
97,8220.093497995596
98,8237.63182784219
99,8254.961344344103
100,8272.081880267964
101,8289.153674642665
102,8306.013724593682
103,8322.72513666599
104,8339.40446241942
105,8355.966025658974
106,8372.15272322342
107,8388.238019486835
108,8404.352786430392
109,8420.205761713452
110,8435.967413587676
111,8451.75647107715
112,8467.380712567314
113,8482.869030070271
114,8497.836721613327
115,8512.751645635828
116,8527.713908587184
117,8542.589539436507
118,8557.249625015616
119,8571.53289059538
120,8585.690704144477
121,8599.721101978952
122,8613.774058954095
123,8627.657888695829
124,8641.349269819515
125,8654.869291611823
126,8668.348955399664
127,8681.779145382601
128,8695.178043449308
129,8708.559306598368
130,8721.82242570301
131,8734.859607017537
132,8747.833287095205
133,8760.721170682715
134,8773.337102779009
135,8786.02118157085
136,8798.557363473983
137,8810.959606187276
138,8823.142006476972
139,8835.289353645452
140,8847.244561325948
141,8859.198728417441
142,8870.978084064425
143,8882.56024785457
144,8893.995313350104
145,8905.038722502497
146,8916.10447670509
147,8927.232733014542
148,8938.2916066033
149,8949.360670300599
150,8960.290461312661
151,8971.170535890922
152,8981.895240131806
153,8992.679059573667
154,9003.414906666263
155,9014.092870967635
156,9024.663676313266
157,9035.21044818537
158,9045.66303585739
159,9056.10123718926
160,9066.55206593341
161,9076.993045060191
162,9087.341679534204
163,9097.490525575753
164,9107.588000704067
165,9117.496844230736
166,9127.373881793077
167,9137.133027734068
168,9146.847736101572
169,9156.836509962624
170,9166.894438283545
171,9176.936403322405
172,9186.947508941921
173,9196.797285806779
174,9206.668867941231
175,9216.54768559234
176,9226.373179824008
177,9236.139612548837
178,9245.825430286988
179,9255.397551170061
180,9264.902517326627
181,9274.273946194931
182,9283.53863077481
183,9292.830645672318
184,9302.028077094272
185,9311.156681898952
186,9320.377521061944
187,9329.54509844248
188,9338.710333581135
189,9347.808534382773
190,9356.813512768778
191,9365.494385312159
192,9374.222095081546
193,9382.826168158143
194,9391.259910417195
195,9399.678220082482
196,9408.122867265552
197,9416.632927428878
198,9425.063317502698
199,9433.502597242132
200,9441.82107485163
201,9450.136788269605
202,9458.406276263486
203,9466.705020770178
204,9475.014480146468
205,9483.21042946777
206,9491.31520421169
207,9499.37432706787
208,9507.382264097485
209,9515.243699936203
210,9523.10351775508
211,9530.935750794686
212,9538.66033574314
213,9546.514011982114
214,9554.40528349134
215,9562.257840858838
216,9570.162188003053
217,9578.048465368976
218,9585.88121909208
219,9593.670181867943
220,9601.431179147512
221,9608.975631933965
222,9616.443817811743
223,9623.899132104885
224,9631.370294022843
225,9638.825737744686
226,9646.316788424718
227,9653.864128135003
228,9661.262805569891
229,9668.598555104267
230,9675.961597224321
231,9683.141946709384
232,9690.298039551988
233,9697.420153104138
234,9704.652913219417
235,9711.680017477687
236,9718.420406282401
237,9725.307729580032
238,9732.003484629939
239,9738.431042586888
240,9744.939413620075
241,9751.508644925643
242,9758.002278386559
