result
1628.8243575778233
2283.2789270081275
3259.5567744955774
4754.575661217383
7026.4619342241285
10516.246770722932
16007.587610775445
24983.987907868082
40576.1501650677
69957.59128508114
129608.22024831963
251625.6117760201
493071.91166501737
966507.1345410511
1894523.7363977788
3713599.2684444375
7279306.80499825
14268719.840493105
27969196.977201805
54824538.45155042
107465724.4852455
210651694.75789896
412914319.58351874
809384588.6835761
1586535950.2650433
3109889114.119823
6095928869.752552
11949091244.56032
23422317520.680637
45911856124.56754
89995301743.38342
176406597762.201
345787914826.59717
677805045598.7332
1328616935815.9514
2604322546135.185
5104929601204.187
10006558623824.93
19614612406883.223
38448085334376.03
75365000093537.78
147728636932165.38
289574074739592.94
567616045897691.2
1112627143332033.1
2180944617450667.2
4275034500904302.0
8379818468423577.0
1.6425915989421576e+16
3.2197680308734964e+16
6.31131084519814e+16
1.2371277745095627e+17
2.4249877212551315e+17
4.753401846926766e+17
9.317502484784582e+17
1.826394135183337e+18
3.580053284106218e+18
7.017533220316186e+18
1.3755597637853526e+19
2.6963387337694155e+19
5.285297490251198e+19
1.0360111365312045e+20
2.030763787651366e+20
3.980653697453674e+20
7.802780390021372e+20
1.5294820007539887e+21
2.9980533523948335e+21
5.876711134472276e+21
1.151938598105448e+22
2.2580019732828077e+22
4.426080452321412e+22
8.67589506219094e+22
1.7006278114685094e+23
3.333529200628455e+23
6.53430271838663e+23
1.2808380981773133e+24
2.510667632716503e+24
4.921349521801676e+24
9.646709425067256e+24
1.8909244775122799e+25
3.7065440888722113e+25
7.265477413898627e+25
1.424161180500961e+26
2.7916060466528213e+26
5.472038155798711e+26
1.0726155868024187e+27
2.1025149392138455e+27
4.121298556545861e+27
8.078469016033686e+27
1.5835218135158185e+28
3.1039808767027527e+28
6.08434768672048e+28
1.192639009175376e+29
2.3377819274057672e+29
4.5824631745726925e+29
8.982432664118231e+29
1.7607145653263607e+30
3.4513097915404427e+30
6.76517336299484e+30
1.326092799422309e+31
2.5993747954763797e+31
5.095231140913622e+31
9.987547938264158e+31
1.9577348124238055e+32
3.8375040795470796e+32
7.52218199680894e+32
1.4744797873881286e+33
2.890239353871568e+33
5.665376761430669e+33
1.1105133492132536e+34
2.1768012097211514e+34
4.266912694026097e+34
8.363898300466908e+34
1.6394709664084205e+35
3.213651043014371e+35
6.299320474635709e+35
1.2347774512861818e+36
2.4203806749377544e+36
4.7443712269850854e+36
9.299800883603913e+36
1.822924310449453e+37
3.5732518182043543e+37
7.004201152571531e+37
1.372946444349327e+38
2.6912161686838554e+38
5.275256362980623e+38
1.034042899228606e+39
2.026905696846469e+39
3.9730911618594255e+39
7.787956492008996e+39
1.5265762563836952e+40
2.992357583077989e+40
5.86554642623353e+40
1.149750119199048e+41
2.253712170252276e+41
4.417671684941044e+41
8.659412401249659e+41
1.6973969204304305e+42
3.327196086735542e+42
6.52188870283863e+42
1.2784047330960626e+43
2.505897809772625e+43
4.911999831082744e+43
9.628382389123106e+43
1.8873320565799162e+44
3.699502312889116e+44
7.251674296187844e+44
1.4214555269982777e+45
2.7863024905794974e+45
5.461642254403726e+45
1.0705778075403523e+46
2.0985205339543739e+46
4.113468820679026e+46
8.06312135855726e+46
1.5805134030915099e+47
3.098083863888263e+47
6.072788505880901e+47
1.1903732067108843e+48
2.3333405566206355e+48
4.573757307772672e+48
8.965367636133307e+48
1.757369520119311e+49
3.4447529154268543e+49
6.752320734193788e+49
1.3235734584398663e+50
2.594436444665769e+50
5.085551105976464e+50
9.968573369632204e+50
1.9540154637116772e+51
3.830213502822656e+51
7.50789118594698e+51
1.4716785374622044e+52
2.884748412018592e+52
5.654613550996022e+52
1.1084035709281732e+53
2.172665673731008e+53
4.258806317139618e+53
8.34800837800407e+53
1.636356262522692e+54
3.207545676346622e+54
6.287352883649465e+54
1.232431593259823e+55
2.4157823811907864e+55
4.7353577636186665e+55
9.282132912324056e+55
1.8194610777667881e+56
3.5664632738806754e+56
6.990894413389603e+56
1.3703380897564548e+57
2.686103335562877e+57
5.265234312069904e+57
1.0320784012275874e+58
2.0230549357294222e+58
3.965542993740714e+58
7.773160756772108e+58
1.5236760324120347e+59
2.9866726347120413e+59
5.85440292895908e+59
1.1475657980141895e+60
2.2494305170862084e+60
4.409278892726429e+60
8.642961054439055e+60
1.6941721675119504e+61
3.3208750046351136e+61
6.509498271717106e+61
1.2759759909766268e+62
2.5011370486458597e+62
4.902667903116927e+62
9.610090171294828e+62
1.8837464606097925e+63
3.6924739150307146e+63
7.237897401951129e+63
1.418755013757088e+64
2.781009010321512e+64
5.451266103376473e+64
1.0685438996972476e+65
2.0945337173560248e+65
4.105653959920827e+65
8.047802858906353e+65
1.5775107081131172e+66
3.0921980543516016e+66
6.0612512854335566e+66
1.1881117088689728e+67
2.328907623651804e+67
4.565067980574578e+67
8.948335028673096e+67
1.7540308299045232e+68
