number,result
1,1060.9608232156183
2,1180.0376773208895
3,1306.2863921764033
4,1440.1665362145186
5,1580.650572900654
6,1727.2877017123242
7,1878.9211874790415
8,2033.7084433406608
9,2190.854320601947
10,2350.324437365543
11,2508.99001608093
12,2667.4150652513026
13,2826.194629349477
14,2982.200156618103
15,3139.1857790659174
16,3291.7558128627134
17,3442.4613730961332
18,3590.3140806139063
19,3735.0494104809823
20,3873.0742769826898
21,4007.3198310067255
22,4138.883161436782
23,4267.869112877229
24,4393.677242939444
25,4515.81262945521
26,4635.595436271873
27,4753.09310691189
28,4868.156933237951
29,4980.408103027054
30,5091.615304654445
31,5200.0781373426125
32,5306.507466885001
33,5408.8812152469545
34,5509.4066590463635
35,5607.355843933284
36,5701.170905176641
37,5792.956551895948
38,5881.105333082426
39,5966.3698209648355
40,6050.259664895543
41,6131.886536138838
42,6211.0300667061965
43,6286.208038601828
44,6359.282522263774
45,6431.445095259773
46,6502.751660735761
47,6571.62074124566
48,6637.003945138382
49,6700.896274973786
50,6764.040545103919
51,6825.826087469417
52,6885.525446898501
53,6944.424109378491
54,7002.536206426777
55,7063.114384918531
56,7121.000361904158
57,7177.614019263546
58,7232.8865276809465
59,7287.388464795483
60,7340.779176909165
61,7392.7275716768
62,7443.947671283516
63,7494.324687843776
64,7544.473956311513
65,7593.715844238917
66,7641.036111541212
67,7688.207064736986
68,7734.694195076676
69,7780.16988868112
70,7824.859133046404
71,7871.903190850562
72,7919.736897944844
73,7966.054788058986
74,8012.28391149832
75,8058.241229278176
76,8104.074893903353
77,8147.543275807936
78,8190.9612191249325
79,8233.245404967463
80,8275.140248041223
81,8316.018578305413
82,8356.762679128295
83,8398.120867150838
84,8437.892387337475
85,8478.156143703947
86,8517.827888343478
87,8557.570965616147
88,8596.348533977354
89,8635.280530406892
90,8672.926406159797
91,8709.577228947597
92,8745.420066158144
93,8780.281997787295
94,8814.200014152331
95,8847.346155773757
96,8880.05127834965
97,8911.883761875033
98,8943.013879323646
99,8973.940468166518
100,9004.591003160138
101,9034.347407884785
102,9063.766863717485
103,9092.716870249193
104,9121.44260896561
105,9149.891558206047
106,9178.614584292267
107,9206.728352128752
108,9233.234474356688
109,9259.895685952964
110,9286.058880373626
111,9311.298804668944
112,9336.176243882355
113,9360.681473441913
114,9386.435287976568
115,9411.503403724331
116,9435.67251324865
117,9459.320960999732
118,9482.9967398141
119,9507.336253532012
120,9531.49818173978
121,9555.484898761983
122,9578.66161430064
123,9601.716625851353
124,9624.80951943758
125,9647.762315991886
126,9670.190237755382
127,9692.145971396589
128,9713.707487110722
129,9734.836267274582
130,9755.80647619068
131,9777.049059209156
132,9798.051891741185
133,9818.913701002877
134,9840.233443990935
135,9860.745642747499
136,9881.261197166605
137,9901.812682733122
138,9922.608997888161
139,9942.964482799265
140,9963.500397012827
141,9983.679584295787
142,10004.14932216167
143,10024.975614877972
144,10045.936945396154
145,10067.630132369302
146,10088.645950462671
147,10109.056180244428
148,10129.382416255816
149,10149.272006062607
150,10169.18902570251
151,10188.837515591022
152,10208.626079800319
153,10227.787525173879
154,10246.761897414981
155,10265.520746509868
156,10284.223596905545
157,10302.634146560886
158,10321.01993736195
159,10339.072018278237
160,10356.581583079016
161,10373.800444675013
162,10391.01530452333
163,10408.719965446633
164,10426.25478994671
165,10443.964071906956
166,10461.410381250675
167,10478.928743264067
168,10496.214429059713
169,10512.21848223655
170,10527.5860284066
171,10542.603489344272
172,10557.622296464036
173,10572.660511095619
174,10587.147020763585
175,10601.305463992916
176,10615.333711214853
177,10629.188579112166
178,10643.030002327347
179,10656.977990989097
180,10670.914357217436
181,10685.096896200059
182,10699.45539131021
183,10713.4391415517
184,10727.48828053068
185,10741.503170799984
186,10754.9577679747
187,10768.22649496918
188,10781.331564184793
189,10794.449758196717
190,10807.64104570077
191,10821.534161476678
192,10835.009281304177
193,10848.617491798721
194,10862.49314818206
195,10876.242979206962
196,10889.811322182857
197,10903.062771859582
198,10916.311426749859
199,10929.181871320332
200,10942.198269152559
201,10955.032155015582
202,10967.809962717878
203,10980.277539532744
204,10992.438296809194
205,11004.783513456097
206,11017.176157266675
207,11029.478883853124
208,11041.742582375431
209,11054.42348536568
210,11066.962815291405
211,11079.389154171133
212,11092.00775920873
213,11104.047564577862
214,11115.881576400927
215,11127.614857400906
216,11139.014410350384
217,11150.35720901089
218,11161.676700922984
219,11172.957089884916
220,11184.11556166766
221,11195.468769774323
222,11206.898955610264
223,11218.079315772346
224,11229.103775381025
225,11240.084133651751
226,11250.957887392937
227,11261.61254732131
228,11272.576124545803
229,11283.70898180796
230,11294.653073508338
231,11306.030788529542
232,11317.393859744712
233,11328.685007960848
234,11339.621750230528
235,11351.250434411942
236,11363.629446035751
237,11375.183182228397
238,11387.24135677736
239,11400.089343821657
240,11412.529494291377
241,11424.340471221922
242,11436.11944673291
243,11447.296059044367
244,11457.959031908678
245,11468.740997357647
246,11479.588832245794
247,11490.374011027017
248,11500.959576609983
249,11511.095714909457
250,11520.875533713985
251,11530.804329961325
252,11540.847381935908
253,11551.188693711274
254,11561.37334534935
255,11571.321234044279
256,11581.271135554323
257,11591.146809604963
258,11600.906043267953
259,11610.304973815557
260,11619.571894384386
261,11629.040105565327
262,11638.494269686667
263,11647.915715000792
