number,result
1,775.8320199100535
2,744.1775720909536
3,717.8812896978999
4,695.8432410072953
5,677.3308015543403
6,661.7544544211844
7,648.6919103675984
8,637.8952386935466
9,629.0067214229937
10,621.3711004542353
11,615.22861337294
12,610.1476180862908
13,605.6634631773258
14,602.0852134847531
15,598.4075663326828
16,595.714760358802
17,593.3691905420076
18,591.5079736459533
19,589.9647388739561
20,589.4833281209675
21,589.458045032812
22,589.4008253584452
23,589.2141766031909
24,589.0971520148979
25,589.0389758149963
26,588.9035572103429
27,588.5486292066096
28,588.0605997587476
29,587.6510438578769
30,586.7701458770074
31,585.8794670299169
32,584.9233116952328
33,584.7048044423237
34,584.385916787887
35,584.332734515285
36,584.9761710399761
37,585.5716558918855
38,586.7448768757368
39,588.236886059422
40,589.4777934962588
41,590.838426520993
42,592.6491769568303
43,595.2827175445601
44,597.9282561408584
45,599.9718636301859
46,601.4015424416209
47,602.8273991472341
48,604.9097880522212
49,606.8419149941221
50,608.3795390787367
51,609.7437551288143
52,611.3336479029915
53,612.6727275618379
54,613.6968323529088
55,612.5316771065211
56,612.311809936809
57,612.4062676278442
58,612.7168239644963
59,612.9447637648051
60,613.5415284538631
61,614.6564150277972
62,615.7019963431925
63,616.6892424231047
64,617.1919100787617
65,617.664970336476
66,618.9349259245857
67,619.917072630368
68,620.6385394776518
69,621.4664938640544
70,622.5334831534002
71,621.299572036537
72,619.0644799535935
73,617.7354250889463
74,616.3263497538345
75,614.8191140812463
76,613.3565526418643
77,613.2896870226089
78,613.0248310284337
79,613.3137569366056
80,613.4693546808596
81,614.1027265653141
82,614.2826360010176
83,613.3074231473797
84,613.3112756753296
85,612.536834750013
86,611.8035854043793
87,610.4407851789706
88,609.7388833086615
89,608.5964194138287
90,608.4242669109553
91,609.0304939639562
92,610.1596587030074
93,612.1238861020355
94,614.3547914847867
95,616.7237841834719
96,618.8613196610155
97,621.5495474272635
98,624.4364276620695
99,627.0085892238366
100,629.2215039667404
101,631.7910245682282
102,634.0381517015369
103,636.1840586223452
104,638.773791450357
105,641.4304806513657
106,642.9198180853334
107,644.4635363006983
108,646.7847532752686
109,648.5228565281412
110,650.3711670016562
111,652.9378901975208
112,655.3080679605215
113,657.5294713537045
114,657.7156070414434
115,658.1669745435587
116,659.5915673257359
117,661.2795576659477
118,662.4731735624792
119,662.2674757514968
120,662.001990813795
121,661.8038774097134
122,662.4807059734758
123,662.9815570610507
124,663.0658197856486
125,662.8495092326147
126,663.0982239933749
127,663.781445403986
128,664.9394396267899
129,666.592709485157
