number,result
1,776.3867028802142
2,756.886928490173
3,744.3320014494427
4,734.8263796199617
5,728.5519278149873
6,723.0792650094892
7,718.3516952641687
8,715.146528014094
9,712.2470365527482
10,710.1589605125628
11,710.261016039526
12,710.3860723349791
13,709.6825975733044
14,711.0404658702176
15,711.0933033737365
16,712.2896088085981
17,712.5223193979485
18,711.6213594538035
19,711.3244884407269
20,713.721474095743
21,715.0524096144177
22,715.9627335264952
23,716.567248829616
24,716.8500387576449
25,718.961763724262
26,719.3372971821957
27,719.7326353231105
28,719.9274009176129
29,719.6115361770153
30,718.3222061467262
31,717.9414693664495
32,716.834720870919
33,715.3195266463812
34,713.8169943834077
35,710.9287120235999
36,709.8865704380792
37,709.0132351035994
38,708.6464339016169
39,708.6715079972129
40,707.5059245112399
41,705.8472701462837
42,702.2948735806268
43,701.7211117775759
44,702.2318054745771
45,702.8402038745908
46,703.3958908938996
47,707.5227494925875
48,715.1162599019725
49,722.3359338010098
50,726.6524091137635
51,730.8915777697997
52,736.5658322543871
53,740.1252153506622
54,742.6937875125119
55,741.7753557423988
56,741.7656193204826
57,742.1055802103614
58,743.4592173716322
59,744.2889859807781
60,742.4513835078802
61,740.1833706899641
62,738.0972123408259
63,736.4983088149794
64,734.9618644531904
65,734.3976858222761
66,735.2294389916054
67,733.7061603130645
68,734.1039066815005
69,735.3468733243445
70,734.2622939741794
71,729.9255017631297
72,723.1602879052397
73,718.036129952679
74,712.9056209741416
75,708.5364839060693
76,702.0787221446748
77,700.9239702235168
78,698.8555112885736
79,697.0909229720161
80,695.9552612047163
81,694.5601904191632
82,694.2311219357101
83,693.8397072314875
84,694.0188363158356
85,693.2279170706968
86,693.1615253023165
87,694.6034676423043
88,694.7621484333278
89,694.417354473367
90,693.8242488334678
91,692.7902831547697
92,691.1602367630387
93,687.2009801154041
94,686.7008826766627
95,687.3487045348653
96,688.6775838028302
97,687.6443212019959
98,687.056058950681
99,685.4256256276611
100,684.2631762619341
101,684.4437416121837
102,686.0069339337963
