number,result
1,761.2833954009458
2,726.407444745911
3,696.7087829149597
4,670.62004487979
5,647.9613989616075
6,627.6053354509551
7,609.2359728273965
8,592.8888107731078
9,578.0017537881458
10,564.6570012250606
11,553.0884127260447
12,542.6226644346319
13,532.902390926037
14,524.5771160485327
15,516.856681604268
16,510.01143750164846
17,503.57308271202436
18,497.29338463854816
19,491.6008265645268
20,486.91435820402
21,482.42463676416634
22,478.27634209820906
23,474.4519221005232
24,470.84832862838107
25,468.01925551506065
26,465.11443154332267
27,462.49137148438007
28,460.06141626623804
29,457.66563636096646
30,455.26620708703547
31,453.17870274549773
32,451.05140637186565
33,448.72004486028135
34,446.4730216957861
35,443.8362297881739
36,441.47476106652397
37,439.25150888447456
38,437.08856518040795
39,435.0498092195696
40,432.86375633399
41,430.53045593294104
42,427.5976066800437
43,425.1157781628665
44,422.9854325653356
45,421.1218635547725
46,419.4743352455521
47,418.8004056082129
48,419.13918514177675
49,419.91328239432653
50,420.4913398955795
51,421.3018310179984
52,422.6210498892509
53,423.79975300662244
54,424.95575015424413
55,425.84292710246814
56,426.59271078842363
57,427.34473615213994
58,428.2816805376108
59,429.16041376056216
60,429.3202247797035
61,429.0975963698577
62,428.7581174568181
63,428.3865363786913
64,428.0134921450569
65,427.76777906182025
66,427.6521659293602
67,427.08771246924397
68,426.9237393924055
69,426.96480540658564
70,426.4669131632332
71,425.5838233998895
72,424.0068020272841
73,422.2534425708099
74,420.2979960322492
75,418.3239919320166
76,415.65509257641037
77,413.7284269915968
78,411.7086917188293
79,409.61902157060706
80,407.717609826869
81,405.6819271566557
82,404.01713871472714
83,402.6450887487099
84,401.25939617663835
85,399.91741629577695
86,398.7623171385125
87,398.1830972292968
88,397.3207476632768
89,396.5143520893272
90,395.4859925816299
91,394.23144241106723
92,392.72616491898026
93,390.44859682754577
94,388.7539799244995
95,387.3322336855122
96,386.1925065061239
97,384.49159696017205
98,382.8163409262399
99,380.95701756650504
100,379.20312669399357
101,377.65198876393737
102,376.5310464218754
103,375.5863446221497
104,372.7830824701182
105,369.35687267858543
106,366.6706359647659
107,364.34322798172286
108,364.0809419548659
109,363.6284123527048
110,363.1667626024499
111,362.80118521499315
112,362.9458178863161
113,363.3498724102096
114,363.153180858163
115,363.34562547363714
116,363.5243343873595
117,364.07921116574056
118,364.6777403530999
119,365.17467426141167
120,365.4409969239835
121,365.53256944866837
122,365.8425414685491
123,366.40510099242283
124,366.9878457268868
125,368.0201279388681
126,369.210343770807
127,370.5302581769296
128,371.4743537167471
129,372.06307597441526
130,372.6202679518259
131,372.94253227831376
132,372.8830481388655
133,372.39107404256765
134,371.76013035211423
135,371.3080576574766
136,370.84274010239074
137,370.0661310036147
138,369.4546653301457
139,369.1309811525962
140,368.8934058619971
141,368.1036970488535
142,366.7417952470015
143,364.99900496835943
144,363.0907419305036
145,362.70816477640074
146,362.7122421130859
147,362.2011698651865
148,361.2271850130644
149,360.0182387036694
150,359.10750995357324
151,358.3034372218928
152,357.6399155147658
153,356.85017932266015
