number,result
1,853.2462429772827
2,854.1278222799198
3,855.4543705243891
4,856.375306655797
5,857.3359573044005
6,857.9464366596305
7,858.3997893167336
8,859.0910270914061
9,859.7540566266802
10,860.2268440008789
11,861.4512570649181
12,862.5859840453116
13,863.2431046192193
14,864.6541848478561
15,864.9086867244747
16,866.1556954834914
17,866.886119910546
18,867.5009081635111
19,868.1884618396815
20,870.3836943186299
21,872.3777657280114
22,874.0781186612048
23,875.4774827836665
24,876.7999235577724
25,878.525117256214
26,879.6330948250228
27,880.4754736446715
28,881.072272021779
29,881.558922200369
30,881.1322045099339
31,880.936433214809
32,880.3247960637287
33,880.3489990454455
34,879.9342858332509
35,879.41058558439
36,879.969258646399
37,880.2384279089929
38,881.3317359350815
39,882.7299805758668
40,883.4968110757396
41,884.37782808105
42,885.2122400418833
43,887.628697902893
44,890.10298207609
45,892.0200216611751
46,893.4706711302556
47,896.087004161632
48,900.4797789300709
49,904.7093582174759
50,908.132391222326
51,911.6618960702108
52,915.993430772809
53,919.5725287150037
54,922.7322049643433
55,922.5050739436975
56,924.0966744881609
57,925.6154536356836
58,927.5079351498478
59,929.0462977147753
60,930.2935184042224
61,931.8243076672119
62,933.0218460408713
63,934.1756226827129
64,934.6579315190601
65,935.4066758662665
66,937.4133378530038
67,938.2060382030044
68,939.3129116980313
69,940.7991817151269
70,941.9378924926497
71,939.3279213136136
72,935.3399502225257
73,932.749423110142
74,929.449466897933
75,926.0940383651788
76,922.0210222312062
77,920.9127110689838
78,918.7964754727737
79,917.6049797464046
80,916.2761688398967
81,915.5587458349424
82,914.5170795263858
83,912.3168876315482
84,911.8038645468118
85,909.841275200341
86,908.4611437287782
87,906.7486208646601
88,905.6899992095093
89,903.8438533742666
90,903.2309199296517
91,903.1228346381928
92,903.3137563852841
93,903.7555086597982
94,905.2360276145964
95,907.1527351234595
96,909.0784148473247
97,911.2433876248286
98,913.7238365532238
99,915.5494283733981
100,917.2133055373846
101,919.7940253674265
102,922.3036309889437
103,924.964718872236
104,925.9726678548063
105,926.5929087875428
106,926.58690819174
107,927.4266326010274
108,931.9498067258364
109,934.6531323846931
110,937.7925514164637
111,942.0075838963174
112,946.321261843963
113,950.7175168974701
114,951.2036130210618
115,953.3630151569356
116,956.5675136865502
117,960.315765342826
118,963.1883938702342
119,963.9311370725025
120,964.6517876151751
121,965.1431155232669
122,967.1835727549901
123,968.8994586797654
124,970.0102113058887
125,971.3532447386197
126,973.5036804233279
127,976.2062729430113
128,978.8939130265346
129,981.7630712881466
130,984.3370437048717
131,985.4482762961651
132,986.5592167944931
133,987.2073426008748
134,986.1631993221354
135,987.2558200369949
136,987.5791138476276
137,987.232343301996
138,986.0884480901141
139,986.1542296653671
140,985.2803268822634
141,984.7551629676797
142,982.6342969440407
143,979.2785858301806
144,975.5313408969208
145,971.1213731890397
146,968.9173400382268
147,967.5138984314609
148,965.6646216506606
149,964.6757406717408
150,963.4508501005604
151,962.8093193498231
152,961.5140644835785
153,961.6915257711602
154,961.6707762677354
155,962.002630288455
156,962.2472464264177
157,962.9070194177954
158,963.1153277500171
159,963.9855235178596
160,966.3904562225608
161,968.7698779627895
162,970.4766358909943
163,969.7889227894726
164,969.6396453150612
165,969.2235340179056
166,969.4561804392164
167,969.1268542484082
168,969.4884013040613
169,973.3404473563231
170,978.5832364154734
171,984.46531046348
172,988.5290004042602
173,992.923139961401
174,999.3920824292899
175,1006.0517815040727
176,1012.3532322112973
177,1018.8832246002962
178,1024.5066037299755
179,1028.8906486554636
180,1032.5331005404346
181,1034.2152200605474
182,1034.5036815836672
183,1036.2327914137957
184,1037.0025797077164
185,1037.6751795121504
186,1040.3703530758628
187,1043.6663879026696
188,1046.6160089925613
189,1048.740420987114
190,1050.056459970924
191,1048.7941795917607
192,1049.524912707596
193,1049.3932899624813
194,1048.4610114942702
195,1047.650738718836
196,1046.6070248228875
197,1046.0313510006813
198,1045.465969090086
199,1047.064143855038
200,1047.5805954834618
201,1048.558021993715
202,1049.3510122971957
203,1051.2444097214207
204,1054.3904207331768
205,1055.8376723893327
206,1057.1393510362996
207,1058.7272878626352
208,1060.108606716313
209,1058.4488183073645
210,1057.3581606674593
211,1056.6502152376752
212,1054.7367009530312
213,1055.271900117136
214,1055.5698739361424
215,1056.3634171938618
216,1058.3570738885014
217,1059.6339830376767
218,1060.8203377473064
219,1061.8585124123963
220,1063.433151547245
221,1065.7075286379747
222,1067.0616747792787
223,1070.223378613744
224,1073.0278268803725
225,1075.09077398495
226,1076.1590978496736
227,1077.3472821676096
228,1076.4584252122613
229,1073.8488459022312
230,1072.0646337170956
231,1067.9184264985474
232,1063.893979406047
233,1060.6323904305543
234,1058.117945948385
235,1050.9153549078383
236,1042.1410432473626
237,1039.0659332665628
238,1033.279215312415
239,1025.3311499073302
240,1019.5919176239449
241,1018.2890856867256
242,1017.5417678621469
243,1018.9270896606752
244,1023.3774420027378
245,1026.5981835349246
246,1029.2090476934777
247,1031.1864813687869
248,1033.9432840473173
249,1038.3231763907058
250,1044.2646845933923
251,1048.967845688196
252,1053.0577451358704
253,1054.745133545516
254,1057.2917585176301
255,1059.9720949924497
256,1062.2416431846427
257,1063.3639519734447
258,1065.6756518708983
259,1069.645441583256
260,1074.131145270133
261,1076.9005611351827
262,1078.6116709148043
263,1080.376130634939
264,1081.561875406219
265,1080.5986347170597
266,1079.8304686137315
267,1076.4924524620715
268,1072.070876227872
269,1065.5119540156982
270,1065.1377640204005
271,1061.1204103367047
272,1056.6859088638978
273,1053.7850022966043
274,1050.2333391318318
275,1048.272347613549
276,1048.420320266931
277,1049.1931465917291
278,1046.9223918903524
279,1046.3032657562624
280,1047.7951470258558
281,1048.428588009115
282,1050.1082036989765
283,1051.8976268602082
284,1054.1917143390667
285,1057.8229934044934
286,1060.645739997648
287,1060.04101145438
288,1055.1521787219012
289,1050.9438380072515
290,1045.477610054725
291,1041.2379584952348
292,1038.146407127157
293,1034.045760529841
294,1032.361337718789
295,1033.0933535888917
296,1038.1970102853763
297,1042.460712128125
298,1050.720782968858
299,1058.6343529012877
300,1066.3975020082694
301,1074.334110455028
302,1083.2354396174342
303,1090.2991371216065
304,1096.5583433503798
305,1101.1109374036548
306,1106.4933142800921
307,1110.4767894394506
308,1113.7172810104043
309,1117.6092755172706
310,1120.7137210969047
311,1124.42905296539
312,1127.54803093324
313,1130.682287571961
314,1133.0359454379347
315,1134.9660169817184
316,1136.35106939011
317,1139.993671003535
318,1144.125793173398
319,1148.8015451335855
320,1153.3989655257549
321,1157.154470025177
322,1159.3775319934812
323,1161.1961533400013
324,1163.610118321485
325,1164.5947656451585
326,1165.7134085811083
327,1165.2872021728895
328,1165.0037057224197
329,1162.528498137654
330,1161.1801267090752
331,1159.1207940328732
332,1156.9793028104841
333,1153.0337794527136
334,1151.378260982407
335,1149.4525084863433
336,1148.727753968735
337,1147.6664201554754
338,1148.2578684628088
339,1146.2559524891299
340,1145.856577699438
341,1147.227693398405
342,1150.1208984192192
343,1152.377201938491
344,1152.698892461985
345,1155.4521484560441
346,1157.8898087795083
347,1159.7970153608833
348,1161.9700399567166
349,1163.1269648136908
350,1165.2844466573365
351,1166.8252271541694
352,1168.3907876218059
353,1170.8257273654901
354,1174.2444131461102
355,1176.5233559016306
356,1176.3457285580505
357,1175.6382160515122
358,1175.3200281564946
359,1182.9750339988118
360,1193.3409211944002
361,1202.9933029151405
362,1212.5506959192257
363,1219.8819620202348
364,1226.8116297812794
365,1234.3558988847287
366,1240.2212376365746
367,1246.6819753172836
368,1253.1470225861012
369,1259.4296572054054
370,1267.5927243699934
371,1278.1245966255703
372,1286.0623130188153
373,1293.1908679455194
374,1299.741384154187
375,1306.1390250805423
376,1312.4588432922449
377,1319.5353393006149
378,1327.3908120793433
379,1337.1346493607796
380,1347.5077303148557
381,1359.1580072628349
382,1370.640463922963
383,1380.2821835126595
384,1386.464016827003
385,1390.8226950546757
386,1392.3294416349358
387,1398.4686091920787
388,1401.717726664264
389,1409.4477283592219
390,1414.066605782637
391,1413.4176584698682
392,1413.4792457356589
393,1413.4167565915593
394,1414.6248085899952
395,1413.775166682163
396,1415.7057050673923
397,1418.5617388386136
398,1419.4342450728632
399,1424.174410528443
400,1429.2886649672425
401,1435.4367435075014
402,1443.0247785338936
403,1452.1405939258034
404,1457.218734261099
405,1458.9467666886956
406,1460.2594852826528
407,1464.224729063054
